mse,r2,oob,tunnuste_arv,tunnused
-0.186,0.953405118064474,0.653,57,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'TPSA', 'SMR_VSA3', 'VSA_EState4', 'BertzCT', 'PEOE_VSA8', 'fr_NH2', 'SlogP_VSA1', 'AvgIpc', 'SMR_VSA10', 'SMR_VSA9', 'BCUT2D_MRHI', 'PEOE_VSA2', 'MaxAbsEStateIndex', 'BCUT2D_MRLOW', 'BCUT2D_CHGLO', 'Ipc', 'VSA_EState9', 'MolWt', 'SlogP_VSA11', 'SlogP_VSA2', 'NumAromaticRings', 'Kappa3', 'NumAromaticCarbocycles', 'VSA_EState1', 'PEOE_VSA7', 'BalabanJ', 'BCUT2D_MWLOW', 'BCUT2D_LOGPHI', 'PEOE_VSA3', 'EState_VSA3', 'SMR_VSA6', 'BCUT2D_MWHI', 'SPS', 'VSA_EState3', 'qed', 'VSA_EState5', 'fr_methoxy', 'VSA_EState7', 'MinAbsEStateIndex', 'fr_pyridine', 'NumHeteroatoms', 'FpDensityMorgan2', 'FractionCSP3', 'MinEStateIndex', 'BCUT2D_CHGHI', 'NumAmideBonds', 'BCUT2D_LOGPLOW', 'SMR_VSA7', 'FpDensityMorgan3', 'MolLogP', 'MaxPartialCharge', 'NOCount', 'EState_VSA4', 'PEOE_VSA13']"
-0.182,0.9546474394421399,0.662,51,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'SlogP_VSA1', 'AvgIpc', 'BertzCT', 'fr_NH2', 'PEOE_VSA8', 'BCUT2D_MRHI', 'SMR_VSA10', 'SMR_VSA9', 'NumAromaticRings', 'BCUT2D_LOGPHI', 'MaxAbsEStateIndex', 'BCUT2D_MRLOW', 'BCUT2D_CHGLO', 'VSA_EState9', 'Kappa3', 'BalabanJ', 'VSA_EState1', 'SlogP_VSA2', 'NumAromaticCarbocycles', 'VSA_EState3', 'Ipc', 'SMR_VSA6', 'PEOE_VSA2', 'PEOE_VSA3', 'SPS', 'MolWt', 'qed', 'BCUT2D_MWLOW', 'NOCount', 'SMR_VSA7', 'PEOE_VSA7', 'fr_pyridine', 'SlogP_VSA11', 'VSA_EState5', 'MinAbsEStateIndex', 'FpDensityMorgan3', 'EState_VSA4', 'FpDensityMorgan2', 'MinEStateIndex', 'MolLogP', 'BCUT2D_CHGHI', 'BCUT2D_LOGPLOW', 'NumHeteroatoms', 'BCUT2D_MWHI', 'PEOE_VSA13']"
-0.185,0.9539202134814558,0.657,45,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'AvgIpc', 'PEOE_VSA8', 'SlogP_VSA1', 'BCUT2D_MRHI', 'fr_NH2', 'MaxAbsEStateIndex', 'SMR_VSA9', 'BertzCT', 'PEOE_VSA2', 'BalabanJ', 'SMR_VSA10', 'BCUT2D_CHGLO', 'VSA_EState9', 'NumAromaticRings', 'Ipc', 'Kappa3', 'MolWt', 'VSA_EState1', 'PEOE_VSA7', 'VSA_EState3', 'BCUT2D_MRLOW', 'VSA_EState5', 'BCUT2D_LOGPHI', 'PEOE_VSA3', 'SlogP_VSA2', 'SPS', 'NumAromaticCarbocycles', 'SlogP_VSA11', 'qed', 'SMR_VSA6', 'MolLogP', 'BCUT2D_MWLOW', 'fr_pyridine', 'BCUT2D_MWHI', 'MinAbsEStateIndex', 'SMR_VSA7', 'BCUT2D_CHGHI', 'PEOE_VSA13', 'MinEStateIndex']"
-0.184,0.9539687408795966,0.658,40,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SlogP_VSA8', 'VSA_EState4', 'SMR_VSA3', 'BertzCT', 'MaxAbsEStateIndex', 'AvgIpc', 'SMR_VSA9', 'PEOE_VSA8', 'SlogP_VSA1', 'Ipc', 'SlogP_VSA2', 'BCUT2D_CHGLO', 'fr_NH2', 'BCUT2D_LOGPHI', 'VSA_EState1', 'BalabanJ', 'SMR_VSA10', 'PEOE_VSA2', 'VSA_EState9', 'BCUT2D_MRHI', 'SPS', 'BCUT2D_MRLOW', 'PEOE_VSA3', 'SMR_VSA7', 'NumAromaticRings', 'BCUT2D_MWLOW', 'VSA_EState3', 'SlogP_VSA11', 'Kappa3', 'NumAromaticCarbocycles', 'MinEStateIndex', 'MolWt', 'SMR_VSA6', 'qed', 'MolLogP', 'VSA_EState5', 'PEOE_VSA7']"
-0.181,0.954099323675544,0.657,36,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'BertzCT', 'PEOE_VSA8', 'AvgIpc', 'SMR_VSA9', 'BCUT2D_MRHI', 'SlogP_VSA2', 'fr_NH2', 'BCUT2D_LOGPHI', 'Ipc', 'MaxAbsEStateIndex', 'Kappa3', 'BCUT2D_MRLOW', 'NumAromaticRings', 'PEOE_VSA2', 'VSA_EState9', 'BCUT2D_CHGLO', 'BalabanJ', 'SMR_VSA10', 'SlogP_VSA1', 'MolLogP', 'VSA_EState1', 'VSA_EState3', 'SMR_VSA6', 'NumAromaticCarbocycles', 'PEOE_VSA7', 'VSA_EState5', 'BCUT2D_MWLOW', 'MolWt', 'SlogP_VSA11', 'SPS']"
-0.182,0.9546365445227531,0.662,32,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'TPSA', 'SMR_VSA3', 'PEOE_VSA8', 'VSA_EState4', 'AvgIpc', 'BertzCT', 'BCUT2D_MRHI', 'SlogP_VSA2', 'fr_NH2', 'Ipc', 'BalabanJ', 'PEOE_VSA2', 'SMR_VSA9', 'MaxAbsEStateIndex', 'SlogP_VSA1', 'SMR_VSA10', 'NumAromaticRings', 'BCUT2D_LOGPHI', 'VSA_EState1', 'BCUT2D_MRLOW', 'VSA_EState9', 'SMR_VSA6', 'BCUT2D_MWLOW', 'Kappa3', 'MolWt', 'VSA_EState3', 'MolLogP', 'PEOE_VSA7', 'NumAromaticCarbocycles']"
-0.182,0.9557878180619307,0.671,28,"['HallKierAlpha', 'TPSA', 'VSA_EState2', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'AvgIpc', 'PEOE_VSA8', 'BertzCT', 'SlogP_VSA1', 'SMR_VSA9', 'BCUT2D_MRHI', 'SMR_VSA10', 'BalabanJ', 'Kappa3', 'BCUT2D_MRLOW', 'PEOE_VSA2', 'MaxAbsEStateIndex', 'SlogP_VSA2', 'VSA_EState9', 'fr_NH2', 'NumAromaticRings', 'Ipc', 'VSA_EState1', 'BCUT2D_MWLOW', 'PEOE_VSA7', 'NumAromaticCarbocycles', 'VSA_EState3']"
-0.182,0.9540398423463688,0.657,25,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'AvgIpc', 'BertzCT', 'PEOE_VSA8', 'Ipc', 'NumAromaticRings', 'MaxAbsEStateIndex', 'BalabanJ', 'BCUT2D_MRHI', 'SlogP_VSA1', 'SlogP_VSA2', 'VSA_EState1', 'SMR_VSA10', 'Kappa3', 'SMR_VSA9', 'PEOE_VSA2', 'VSA_EState9', 'BCUT2D_MRLOW', 'VSA_EState3', 'BCUT2D_MWLOW']"
-0.18,0.9525718118551006,0.647,22,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'AvgIpc', 'BertzCT', 'PEOE_VSA8', 'SlogP_VSA1', 'Ipc', 'Kappa3', 'MaxAbsEStateIndex', 'VSA_EState9', 'PEOE_VSA2', 'BCUT2D_MRHI', 'SMR_VSA9', 'BalabanJ', 'SMR_VSA10', 'BCUT2D_MRLOW', 'SlogP_VSA2', 'VSA_EState1']"
-0.185,0.9530643718895199,0.65,19,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'AvgIpc', 'BertzCT', 'BCUT2D_MRHI', 'PEOE_VSA8', 'SMR_VSA9', 'MaxAbsEStateIndex', 'SlogP_VSA1', 'VSA_EState1', 'Kappa3', 'PEOE_VSA2', 'SlogP_VSA2', 'SMR_VSA10', 'BCUT2D_MRLOW']"
-0.191,0.9518352076042935,0.641,17,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'BertzCT', 'AvgIpc', 'PEOE_VSA8', 'BCUT2D_MRHI', 'SlogP_VSA2', 'SlogP_VSA1', 'SMR_VSA10', 'Kappa3', 'VSA_EState1', 'MaxAbsEStateIndex', 'SMR_VSA9']"
-0.191,0.9518886195747164,0.642,15,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SMR_VSA3', 'VSA_EState4', 'SlogP_VSA8', 'AvgIpc', 'BertzCT', 'PEOE_VSA8', 'VSA_EState1', 'BCUT2D_MRHI', 'MaxAbsEStateIndex', 'Kappa3', 'SlogP_VSA2', 'SMR_VSA10']"
-0.195,0.9518659047289614,0.642,13,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'VSA_EState4', 'SMR_VSA3', 'SlogP_VSA8', 'PEOE_VSA8', 'BertzCT', 'MaxAbsEStateIndex', 'AvgIpc', 'SMR_VSA10', 'BCUT2D_MRHI', 'VSA_EState1']"
-0.198,0.9517664732219635,0.642,11,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SMR_VSA3', 'SlogP_VSA8', 'BertzCT', 'VSA_EState4', 'AvgIpc', 'PEOE_VSA8', 'VSA_EState1', 'BCUT2D_MRHI']"
-0.192,0.9533793341692751,0.654,9,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'SlogP_VSA8', 'VSA_EState4', 'SMR_VSA3', 'AvgIpc', 'BertzCT', 'BCUT2D_MRHI']"
-0.183,0.954034351070026,0.658,8,"['HallKierAlpha', 'VSA_EState2', 'TPSA', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'BertzCT', 'AvgIpc']"
-0.189,0.9526599433029457,0.648,7,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'SlogP_VSA8', 'VSA_EState4', 'BertzCT', 'SMR_VSA3']"
-0.189,0.9520858978243116,0.643,6,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'VSA_EState4', 'SlogP_VSA8', 'BertzCT']"
-0.189,0.9495112963953538,0.627,5,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'TPSA', 'VSA_EState4']"
-0.194,0.9453524716940291,0.619,4,"['VSA_EState2', 'HallKierAlpha', 'TPSA', 'SlogP_VSA8']"
-0.214,0.9407511736567157,0.589,3,"['VSA_EState2', 'HallKierAlpha', 'TPSA']"
-0.235,0.9353265589633453,0.545,2,"['VSA_EState2', 'HallKierAlpha']"
