mse_treening,mse_test,oob,r2_treening,r2_test,tunnused
0.02460860396665256,0.1330173180177053,0.6382591670665606,0.9509855669395306,0.7544399832778577,"['AvgIpc', 'TPSA', 'SMR_VSA3', 'SlogP_VSA8', 'SPS', 'VSA_EState1']"
