MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pChEMBL Value,Molecule ChEMBL ID,Smiles,Molecule Name
12.750757374878672,12.750757374878672,0.09801579176898256,-0.09801579176898256,0.34901739441915286,14.0,489.6010000000002,462.3850000000003,489.183460724,180,0,0.25113551717148896,-0.49611224827505085,0.49611224827505085,0.25113551717148896,1.0571428571428572,1.8571428571428572,2.657142857142857,32.133446732313296,10.058603256313415,2.1827950568384704,-2.234282054027321,2.378281247017634,-2.422266875058356,7.172378233849862,0.0928983185939607,3.3219200172891687,1.3956581266286086,1350.0823106699413,24.20009536600338,19.62935016949782,20.445846750425545,17.15652964083998,11.502727612048991,12.382380423303886,8.29392577056226,9.205156696980739,6.0957543505199805,7.002000055671404,4.237789990737971,5.101998237638258,-3.689999999999999,160691901.3803324,23.07063271291914,10.287478452912161,4.913958441476267,207.25882016719004,25.42409171961909,11.49902366656781,0.0,5.948339280986494,5.907179729351506,0.0,4.794537184071822,9.967957041894417,0.0,11.336785877934737,18.19910120538483,50.19662433152361,28.11225807470486,36.32044556293707,14.268263091671919,39.09631179704166,0.0,20.60153424990708,0.0,18.88348407499998,32.62589649838655,59.60492731300725,0.0,22.6259266499618,25.42409171961909,11.635725555670057,11.49902366656781,11.336785877934737,49.226085494774104,0.0,0.0,23.19963192162084,54.041475821310264,0.0,21.343523617479356,0.0,97.4,0.0,4.794537184071822,0.0,11.949020558499466,22.94868888065096,53.024191508440424,0.0,37.68911509741302,36.52867891392113,26.314407103432117,14.457704428547306,12.097480802290555,1.5885219471400995,22.013403145086773,11.735707208505731,4.045611472282121,1.6793261906001558,13.413890285238413,3.671712086523604,1.841997584736368,3.245682610929512,0.2692307692307692,35,3,8,0,1,1,1,2,2,4,0,0,8,3,9,3,7,0,1,1,0,0,6.78110391226303,5,4.600900000000003,139.03759999999988,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.19,CHEMBL4787717,COc1cc(C(=O)NC2CCNCC2)ccc1Nc1ncc2scc(-c3ccccc3OC)c2n1,
13.643057057489099,13.643057057489099,0.0,-2.2407371425638924,0.22743156330268519,29.1,579.9860000000003,549.7460000000003,579.1507384599998,216,0,0.20163128145012926,-0.5068479547044316,0.5068479547044316,0.20163128145012926,1.15,1.825,2.45,35.453001940903604,9.715574701825258,2.4973836143342405,-2.4180028318468203,2.5211080238330688,-2.5254766853275328,6.310557703458276,-0.24685753715414036,2.9047365340290137,3.6979929453623985e-06,1383.2651782253154,28.386022388089113,21.618385558199655,22.43488213912738,18.427777117237813,12.411801735393011,12.411801735393011,10.159933060518698,10.159933060518698,7.805280422640822,7.805280422640822,5.750258572698188,5.750258572698188,-3.1,374870204.0707537,29.87235570128328,10.70886851276324,4.453407113694077,234.23449028011657,45.47689331276586,29.456468275348325,17.85651662206509,5.783244946364939,0.0,0.0,14.383611552215466,0.0,0.0,12.407033161179976,12.13273413692322,12.990104268152233,41.994660173016975,42.112051179613424,54.12683738781914,29.756768000274796,0.0,0.0,5.733667477162185,62.43101960118041,13.716679505790452,51.579810155566804,0.0,17.248535499851716,10.470530430962235,0.0,17.248535499851716,12.407033161179976,86.73990246405225,20.68908471459793,0.0,68.83913015161656,18.19910120538483,0.0,0.0,0.0,206.07,95.6690042321333,39.91624852641899,0.0,46.83117258417787,0.0,0.0,25.30889874666236,6.923737199690624,0.0,0.0,19.944256338562333,16.992219914907572,0.0,39.73908207424436,53.69213165007618,2.373741684889566,-3.774704747880252,3.63515611968848,-5.122799847545572,0.5596546492817411,1.3221851690045994,0.4444444444444444,40,7,12,2,1,3,0,2,0,2,6,0,12,6,13,1,5,0,1,1,0,0,7.997478234288399,5,0.4230999999999994,139.00239999999997,0,3,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DOXORUBICIN HYDROCHLORIDE
12.812097236684142,12.812097236684142,0.10804815404369794,-0.3903547076245293,0.08455521743970901,36.431372549019606,714.805,664.4050000000001,714.32514166,280,0,0.3337206046348254,-0.45988436001291194,0.45988436001291194,0.3337206046348254,0.6666666666666666,1.0392156862745099,1.4313725490196079,16.655329369748433,9.83633068871995,2.6227004417425657,-2.1926028751162776,2.507768563856746,-2.28887040887029,5.919572524056119,-0.14153921590561983,3.9161563186950654,0.7905704601232946,1342.4406656837011,36.17478686069153,29.653951990905078,29.653951990905078,24.50447484652788,18.11314921697718,18.11314921697718,14.427927152343944,14.427927152343944,10.87971235445481,10.87971235445481,7.605031146085533,7.605031146085533,-3.36,248271188971.34332,37.39874899529753,16.11679789227869,8.822133529839515,298.11670567632854,42.63176658420044,37.62962948001904,0.0,0.0,0.0,23.877221151807397,0.0,19.178148736287287,0.0,0.0,25.309911580864757,65.21404738278933,34.12823021259985,50.84339340904488,61.809915320487725,23.877221151807397,0.0,0.0,11.835812092322787,100.83201455574992,52.85505571610334,47.60232970114182,0.0,0.0,0.0,0.0,0.0,0.0,112.35024404087135,61.809915320487725,11.835812092322787,65.21404738278933,47.60232970114182,0.0,0.0,0.0,157.95000000000002,11.938610575903699,19.178148736287287,0.0,85.81991769923874,87.2448757158848,12.841643245852019,0.0,0.0,25.99951461304901,13.157871367196995,42.63176658420044,50.48093768358244,0.0,49.95079001120134,0.0,1.2956057207122287,-1.9217291982821567,0.0,7.6623292611877245,13.865399854931747,0.0,0.6842105263157895,51,0,13,2,4,6,0,0,0,0,8,0,13,0,13,4,14,0,4,4,0,0,11.818589783946491,6,3.634000000000004,179.0529999999994,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,CHEMBL4450269,C=C1C(=O)O[C@H]2[C@H]1CC/C(C(=O)OCCOCCOCCOCCOC(=O)/C1=C/CC[C@@]3(C)O[C@H]3[C@H]3OC(=O)C(=C)[C@@H]3CC1)=C\CC[C@@]1(C)O[C@@H]21,
12.949730069072736,12.949730069072736,0.05610838056392975,-3.90885310406703,0.25844422845958265,14.15,603.1260000000003,575.9100000000002,602.1172876439999,210,0,0.32058321371038073,-0.47950006038033643,0.47950006038033643,0.32058321371038073,1.125,1.9,2.65,35.495693137307704,10.07665793138371,2.186007919139063,-2.2588558751067787,2.3362847204984907,-2.416721352679796,7.923437713030439,0.03876042642111973,3.3474290586585536,1.2895521203072688,1607.884171199259,28.114308928376474,21.516136402582067,23.905058510455973,19.301994815886598,12.389341453066855,15.066965754598202,8.876685095155025,12.026171998962887,6.172273608739498,8.739260720200264,4.114579116333621,6.188728698335543,-3.4899999999999998,1190124253.7935958,28.053605867938654,12.353226222805667,6.7964930076591585,240.0826959566902,14.790514511606428,5.687386274683562,5.131558479839333,5.879988336435371,10.023291153407584,6.031114512338072,14.938793199308897,23.180291210295177,0.0,0.0,29.004092836628864,48.02802097092827,42.961954000701695,35.43566557990651,22.686060076000857,60.027696822521165,0.0,20.184655376751227,0.0,4.895483475517775,56.54147056241208,59.75041343304728,0.0,17.00689131982936,20.092535026264798,15.613481938594717,5.879988336435371,22.937725768167255,75.81936536336555,14.760154107207633,0.0,0.0,59.623263594823726,5.022633313741326,21.343523617479356,0.0,134.78,10.023291153407584,13.212334168400758,0.0,22.49397259897478,35.47616362021607,35.414341343520086,42.71205169305871,12.263210640074686,18.19910120538483,30.223538845209646,21.074665797832616,39.92626701694401,7.2340247811538125,23.461877330811824,6.5635056602996835,2.373136474093278,0.13081072503408087,12.792992722072242,1.5994016261074115,4.439156005096761,-2.493394563835321,0.2692307692307692,40,3,11,0,1,1,2,2,2,4,0,0,9,3,14,3,9,0,1,1,0,0,8.663813491301868,5,4.2748000000000035,155.94389999999973,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5.98,CHEMBL3612320,COc1ncc(-c2ccc3nc(NC(=O)NCCN4CCOCC4)sc3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,
11.578941512631989,11.578941512631989,0.0763358738557145,-0.6314707257762817,0.7471149992883246,17.571428571428573,386.41200000000015,364.23600000000016,386.170253184,148,0,0.24835777296887626,-0.5079156511582804,0.5079156511582804,0.24835777296887626,0.8928571428571429,1.4285714285714286,1.9285714285714286,16.480306871847045,10.094163947062189,2.2140007602643146,-2.298661391634237,2.2623416926184965,-2.3963712354793256,5.940793232933354,0.09995975836385784,2.739894118118823,1.7763953397971006,828.8994826414655,19.50986092169139,15.374281770642225,15.374281770642225,13.59735678832402,9.156922869592035,9.156922869592035,6.590670815240222,6.590670815240222,4.660147858297577,4.660147858297577,3.1750627946404713,3.1750627946404713,-2.9800000000000004,3226850.0199438455,18.38641462889004,7.947480537592275,3.9706398943282544,161.46266233958454,30.113740241303944,5.749511833283905,5.824404497999927,17.803858291324495,0.0,0.0,4.794537184071822,0.0,14.951935562841626,0.0,0.0,18.19910120538483,37.305928607044294,26.427527858051672,19.374790486512627,17.803858291324495,0.0,14.951935562841626,5.733667477162185,0.0,62.40637294340292,23.762552697081826,0.0,17.137367822980828,15.533486938863142,11.896678561972989,5.749511833283905,0.0,78.5721961687358,9.473725907600098,0.0,10.357988675768818,18.19910120538483,0.0,11.387855989696924,0.0,126.93,5.907179729351506,9.901064578912528,0.0,11.3129633249809,75.89108803337189,0.0,12.13273413692322,6.06636706846161,9.799819461700956,14.951935562841626,15.207393384762284,10.83245403035717,0.0,29.487226974965072,10.007290284571127,6.0669728069015605,0.7448814200203091,4.399140694462664,0.0,5.128700455388767,0.0,0.4444444444444444,28,3,10,0,2,2,1,1,1,2,0,0,9,2,10,3,4,0,2,2,0,0,5.218774014971625,4,0.01629999999999998,101.50970000000002,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,CHEMBL3401523,NC(=O)c1cc(O)cc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,
13.417680580802875,13.417680580802875,0.03387377173091455,-4.659407147711395,0.7622034168508676,17.64516129032258,438.41000000000014,417.24200000000013,438.16272319200004,166,0,0.4159578808198095,-0.37777386704725935,0.4159578808198095,0.37777386704725935,0.8709677419354839,1.3870967741935485,1.8387096774193548,19.413188095191845,10.041231622947542,2.321558045935099,-2.2990426235923946,2.3316551801908445,-2.396444664802213,5.9388615852690485,-0.13711610467431767,2.7879383578677275,1.8239476351500317,923.1397893659224,22.009860921691395,16.560961594169946,16.560961594169946,14.808681653729208,9.750262781355898,9.750262781355898,7.118906129130509,7.118906129130509,5.002712816075388,5.002712816075388,3.355143007612719,3.355143007612719,-2.9899999999999993,10352395.745503075,21.249990719827927,8.631789126571194,4.851775960984902,175.52997691056385,25.00721284646324,0.0,5.824404497999927,17.803858291324495,0.0,6.176298517443475,4.794537184071822,0.0,28.12318070586609,0.0,0.0,18.19910120538483,37.305928607044294,31.990979349748667,27.439508234696383,17.803858291324495,0.0,14.951935562841626,5.733667477162185,6.176298517443475,62.40637294340292,29.32600418877882,0.0,11.387855989696924,15.533486938863142,25.067923704997447,0.0,0.0,73.46566877389509,15.650024425043572,0.0,15.921440167465814,18.19910120538483,0.0,11.387855989696924,0.0,106.7,17.646929738491977,17.96578232709628,0.0,16.95130748139392,64.50323204367496,12.13273413692322,6.06636706846161,0.0,9.799819461700956,14.951935562841626,15.207393384762284,50.976508169460004,0.0,28.802617540913676,0.0,4.027822307195504,-0.2542107106591238,2.8946962500182196,-4.659407147711395,4.128640257449781,0.0,0.47368421052631576,31,2,9,0,2,2,1,1,1,2,0,0,8,1,12,3,4,0,2,2,0,0,5.916949639843532,4,1.3295,104.84690000000003,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,CHEMBL3401525,NC(=O)c1cc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(C(F)(F)F)c1,
13.58057299516507,13.58057299516507,0.02585174544003932,-4.714795510877052,0.5728939342991056,18.135135135135137,543.5720000000001,515.3480000000003,543.187558036,202,0,0.4159578808198095,-0.37777386704725935,0.4159578808198095,0.37777386704725935,1.0810810810810811,1.7297297297297298,2.2972972972972974,32.23325792648066,10.039748105255823,2.328658699395212,-2.3573062786299133,2.335202480213999,-2.4559242649661894,7.878933979359573,-0.13711852301313457,2.8695533101024613,1.7465023860803341,1261.4059118333626,26.95745467888409,20.40202203978725,21.218518620714978,17.324536971774705,11.618977387973366,13.467289007237872,9.023603824402658,11.006041802721683,6.464444252982312,7.767627425502526,4.332516906299433,5.206626185647406,-3.0400000000000005,113526691.35271539,27.007113060100075,10.37673636535791,6.274251069882013,212.03186758686525,20.27034989266319,0.0,5.824404497999927,27.82714944473208,0.0,6.176298517443475,4.794537184071822,12.72301297562517,28.123180705866083,0.0,0.0,31.04074445123685,50.39544141886944,25.032984604234237,31.120442265225268,27.82714944473208,0.0,19.25715155413786,5.733667477162185,25.059782592443455,62.49605018056568,29.32600418877882,0.0,11.387855989696924,15.533486938863142,25.067923704997447,0.0,0.0,92.32019981583099,20.936452624651107,0.0,28.763083413317833,18.19910120538483,0.0,11.387855989696924,0.0,134.85,27.67022089189956,26.38357931142522,0.0,34.88982687251487,58.30079986698976,6.06636706846161,16.62735224326925,11.947581713527669,4.899909730850478,14.951935562841626,10.470530430962235,71.29250465711245,0.0,28.897747327718765,0.0,3.9102435749560494,-0.5607469427261449,2.6905124244175465,-2.5074300428796468,2.4954486199118646,-1.5516129518442134,0.5454545454545454,37,2,11,0,2,2,1,1,1,2,0,0,9,1,15,3,6,0,2,2,0,0,7.574207897677649,4,1.3531000000000004,129.6567,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,6,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.33,CHEMBL3401532,CN(c1nc(-c2cc(C(N)=O)cc(C(F)(F)F)c2)nc(N2CCOCC2)n1)C1CCN(S(C)(=O)=O)CC1,
13.239279036326295,13.239279036326295,0.055049130763416665,-0.5839858381624252,0.5366313151116965,10.083333333333334,320.32300000000004,307.219,320.096105876,118,0,0.3594167951033443,-0.4611869311076497,0.4611869311076497,0.3594167951033443,1.0833333333333333,1.8333333333333333,2.5416666666666665,19.14214448814759,10.169067840935208,2.1582176960654067,-2.046895449817699,2.1342631737942783,-2.1091695104018426,5.918640982565772,0.05188201160253078,2.5916448962314727,2.1096658998792206,973.7529983077014,16.94094682093905,12.914797179640425,12.914797179640425,11.669035095596021,7.386157107985298,7.386157107985298,4.890352257117214,4.890352257117214,3.1891827474037986,3.1891827474037986,2.126581397867741,2.126581397867741,-3.2599999999999993,340319.2579037396,15.628673846603688,6.881331446547625,3.3851033148596668,137.8739965155084,4.736862953800049,11.511148835894357,5.693927994848461,0.0,0.0,5.969305287951849,0.0,19.152909273641058,0.0,0.0,24.119535524240476,43.176006860854315,5.563451491696996,17.640283399745442,13.92181518554669,17.002706723184374,0.0,9.967957041894417,0.0,6.923737199690624,6.606881964512918,71.2994648701327,0.0,11.840868637711289,0.0,4.39041504767482,0.0,0.0,22.54414429435918,4.736862953800049,17.658089478757184,28.669581865156363,48.53093654769288,0.0,11.033401435232523,0.0,52.08,5.969305287951849,9.184952231746642,0.0,23.811958795255734,16.596852926929518,0.0,12.13273413692322,31.18920547353706,12.13273413692322,21.808825679605704,4.736862953800049,18.258735107334942,0.0,20.81736541530192,0.0,1.9459084204669532,4.63893942170277,13.06665225313674,0.0,1.9390660487233362,0.0,0.10526315789473684,24,0,4,0,0,0,0,2,1,3,0,0,4,0,5,1,2,0,0,0,0,0,4.4810868670196,3,3.3454000000000015,87.87450000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,CHEMBL3884836,CCOC(=O)c1nc2ccccc2nc1C#Cc1cccc(F)c1,
12.449911479759098,12.449911479759098,0.37113262738123054,-3.162909637685986,0.29478178621382045,16.636363636363637,638.78,604.508,638.2205915680001,232,0,0.32433939622008057,-0.37777386709488775,0.37777386709488775,0.32433939622008057,0.9090909090909091,1.6363636363636365,2.3181818181818183,32.233275206351486,10.16349032046041,2.2405649834229937,-2.323640705691753,2.300284101630219,-2.472468745316976,7.878968748436031,0.12172307447832463,3.659296869151602,1.1932504066548013,1710.0194877620852,30.68322302912881,24.509961690978766,26.14295485283422,21.207661139295563,14.22935240997278,16.89416061016501,10.58272020226487,13.7334861264336,7.442773282265014,9.811897512778662,5.00942342139008,6.820346191153409,-3.9599999999999995,11420754756.917007,30.082707646489087,12.953188820460477,7.216655288773406,259.29193807339374,14.953561288656857,5.817862777835028,11.648808995999854,15.97163043439408,0.0,6.031114512338072,14.898501270001994,18.19631268934797,19.371854841491686,11.336785877934737,0.0,36.39820241076966,75.05531885260868,30.54352387785162,17.949197122200808,44.84477987718548,0.0,33.93754602843456,7.04767198267719,6.544756405912575,74.27155848687583,53.53856024454564,0.0,22.08940768139815,15.53348693886314,22.248125517576906,0.0,11.336785877934737,107.12452907311427,28.3525824957974,0.0,4.877147193701299,48.661413050844345,0.0,22.08940768139815,0.0,150.70999999999998,10.023291153407584,13.212334168400758,0.0,6.031114512338072,81.58469969400623,21.86250228501217,10.560985174807637,35.3294714358318,30.33183534230805,31.598445546476263,19.688798516641675,32.37253133117057,1.6266510895898694,33.41375402599319,9.647003015856189,1.4144888710936792,2.303937724400651,12.817112952399913,2.872670449851271,5.694445202411181,-1.4125946627665067,0.39285714285714285,44,2,14,0,2,2,2,1,3,4,0,0,12,2,16,5,8,0,2,2,0,0,8.856068008538259,6,2.5584,169.1511999999996,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.07,CHEMBL5290709,Cn1nccc1NC(=O)Nc1ccc(-c2nc(-c3ccc(CN4CCN(S(C)(=O)=O)CC4)s3)nc(N3CCOCC3)n2)cc1,
12.748820877883928,12.748820877883928,0.014061180611137702,-4.264758594435334,0.13645117841945778,20.536585365853657,588.6790000000001,552.3910000000002,588.2141517319999,222,0,0.4145963738678155,-0.46203180655361104,0.46203180655361104,0.4145963738678155,1.170731707317073,1.829268292682927,2.4634146341463414,32.22792858576833,9.611256849631737,2.388282894020772,-2.4340598289341497,2.4826169348566887,-2.339973172892142,7.909839993567142,-0.8317529724855662,3.336694351004732,1.3837846759622425,1384.1373894464282,30.208531534440656,23.37388684220758,24.190383423135305,19.38490169065884,13.192861553063725,14.67602480065812,10.32488687854003,12.189863305784597,7.377949181866258,9.10349580414842,4.8844076071453575,6.178773433972551,-3.93,743393906.3180146,31.59570484915834,13.620778451567276,7.841735594055986,239.46130132398036,19.41784188617744,19.820645893538753,0.0,0.0,9.837253136417502,22.84455889100831,14.218113305036994,8.417796984328938,0.0,6.578935683598497,49.92983440917559,66.04593567526517,0.0,22.89378997849524,41.74959152885053,21.7758637123212,0.0,5.156663257125445,17.250802561719567,55.873025968198306,19.820645893538753,72.49812458485326,0.0,5.879988336435371,9.639955331884511,0.0,5.879988336435371,0.0,45.33371671089684,28.900053412161242,22.458055586496855,45.95158251401129,81.84135395115634,0.0,0.0,0.0,148.94,32.68181202742581,23.21412437724987,0.0,59.71166755471258,0.0,30.408673928916564,24.26546827384644,6.06636706846161,12.999757306524504,36.44624644450491,14.210588861400147,45.44412707566536,0.0,23.82045354843054,14.41231009882311,1.9117531987380265,-1.325180614465196,7.228616995646632,4.325545842049491,15.947132449547386,-4.264758594435334,0.4482758620689655,41,0,11,1,0,1,0,1,1,2,3,0,10,0,12,1,14,1,0,1,0,0,10.496538921255992,3,4.127100000000003,147.09279999999978,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,CHEMBL4070551,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)CCC(=O)OCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)C[C@H]1C(=C)C,
