SMILES,Ennustus
CC1=C(C)C(=O)N(CCc2ccccc2)C1c1cn(C)c2ccccc12,5.4995
O=C(C1CC2CC1C=C2)n1nc(cc1-c1ccccc1)-c1ccccc1,5.4995
Cc1ccc(Sc2ncnc3ccsc23)cc1,5.4994
Clc1ccc(Sc2ncnc3ccsc23)cc1,5.4994
CCC(Sc1nc(C)cc(C)n1)C(=O)Nc1cccc2ccccc12,5.4994
CN(C)c1ccc(\C=C2/CCC\C(=C/c3ccc(cc3)N(C)C)C2=O)cc1,5.4994
CN(C)c1ccc(\C=C2\CCC\C(=C/c3ccc(cc3)N(C)C)C2=O)cc1,5.4994
CCOc1ccc2nc(ccc2c1)C12CC3CC(CC(C3)C1)C2,5.4993
CC(C)C(=O)N1CCC(Cc2ccc(cc2)-c2ccccc2)(C1)C(=O)N1CCCC1,5.4992
CC1=NN(Cc2c[nH]c3ccccc23)C(C1)c1ccccc1,5.4992
C1CN(CCN1)C1c2ccccc2Sc2ccccc12,5.4992
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C1)C(=O)C1CCCC1,5.4992
CN(C)C(=O)C1(Cc2cccc(c2)-c2ccccc2)CCN(C1)C(=O)C1CCCC1,5.4992
[O-][N+](=O)c1cc(Cl)c(Sc2nc3ccccc3s2)c(Cl)c1,5.4991
CCCCc1nc2cc(ccc2o1)C(=O)N1C[C@H]2C[C@@H]1CCC2,5.4991
CCc1ccc(cc1)C1N(Cc2ccccc2-n2cccc12)C(=O)NC1CCCC1,5.4991
CSc1ccc(cc1)C1N(Cc2ccccc2-n2cccc12)C(=O)NC1CCCC1,5.4991
CC(=O)Nc1ccc2nc(SCc3ccccc3Cl)sc2c1,5.499
Cc1nc2cc(NC(=O)CSc3ccc(Cl)cc3)ccc2s1,5.499
Cc1ccccc1NC(=O)CSc1nc2cc(Cl)ccc2s1,5.499
Clc1ccc(NC(=O)CSc2nc3cc(Cl)ccc3s2)cc1,5.499
O=C(Cc1cccc2ccccc12)NCC#CCN1CCc2ccccc2C1,5.499
CCSc1nc2ccc(NC(=O)c3cccc(Cl)c3)cc2s1,5.499
CCSc1nc2ccc(NC(=O)c3ccccc3Cl)cc2s1,5.499
Cc1ccc2nc(NC(=O)CSc3ccc(Cl)cc3)sc2c1,5.499
CC(=O)Nc1ccc2nc(SCc3cccc(Cl)c3)sc2c1,5.499
Cc1nc2ccc(NC(=O)CSc3ccc(C)cc3)cc2s1,5.499
CCSc1ccccc1C(=O)Nc1nc2ccc(C)cc2s1,5.499
Cc1nc2cc(NC(=O)CSc3ccc(C)cc3)ccc2s1,5.499
Cc1cc(C)c2sc(NC(=O)CSc3ccccc3)nc2c1,5.499
FC1(F)CC(CN2CCC(CC2)c2ccc3cccnc3n2)C1,5.499
Cc1nc(sc1C)-c1cccc(c1)C(=O)N1CCC(CC1)c1ccncc1,5.499
Clc1ccc(SCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1,5.499
CSc1ccc(CC(=O)Nc2ccc3nc(C)sc3c2)cc1,5.499
Cc1cc(Cl)cc2sc(NC(=O)CSc3ccccc3)nc12,5.499
Cc1nc2ccc(NC(=O)CSc3ccc(Cl)cc3)cc2s1,5.499
CC(C)(C)C(=O)Nc1nc2ccccc2s1,5.499
Cc1ccc2nc(SCC(=O)Nc3ccccc3C)sc2c1,5.499
Cc1cc(C)c2nc(NC(=O)CSc3ccccc3)sc2c1,5.499
Fc1ccccc1C1(CCOCC1)C(=O)N1CCC(Cc2cccc3cccnc23)CC1,5.499
CCSc1nc2ccc(NC(=O)c3cccc(C)c3)cc2s1,5.499
Cc1ccc(SCC(=O)Nc2nc3ccc(C)cc3s2)cc1,5.499
CCSc1cccc(c1)C(=O)Nc1ccc2sc(C)nc2c1,5.499
CC1CCC(CC1)=C(C#N)c1nc(cs1)-c1ccc(C)cc1,5.499
FC(F)(F)CCc1ccnc(n1)N1CCOC(C1)c1ccc(Cl)cc1,5.499
CCSc1ccccc1C(=O)Nc1ccc2sc(C)nc2c1,5.499
Cc1cccc(NC(=O)CSc2nc3cc(Cl)ccc3s2)c1,5.499
CCSc1cccc(c1)C(=O)Nc1ccc2nc(C)sc2c1,5.499
CC(C)c1cc(nc(n1)C(F)(F)F)N1CCOC(C1)c1ccc(Cl)cc1,5.499
CCSc1nc2ccc(NC(=O)c3ccccc3C)cc2s1,5.499
Cc1cc(C)cc(NC(=O)CSc2nc3ccccc3s2)c1,5.499
Clc1cc(Cl)cc(NC(=O)CSc2nc3ccccc3s2)c1,5.499
CC(=O)Nc1ccc2nc(SCc3ccc(Cl)cc3)sc2c1,5.499
CC(=O)Nc1ccc2nc(SCc3ccc(C)cc3)sc2c1,5.499
CCSc1ccccc1C(=O)Nc1ccc2nc(C)sc2c1,5.499
CCSc1ccc(cc1)C(=O)Nc1ccc2sc(C)nc2c1,5.499
CSc1nc(SCc2ccc(F)cc2)c2c3CCN(C)Cc3sc2n1,5.4989
CC(C)C[C@H]1CN(Cc2cccc3cccnc23)CC[C@@]1(C)O,5.4989
O=C(N1C2CCC1CC(C2)=C1CC1)c1cc2ccccc2[nH]1,5.4989
CCCCN(C1CCC2(SCCS2)c2[nH]c3ccccc3c12)C(C)=O,5.4989
O=C(N1C2CCC1CC(C2)=C1CC1)c1ccc2[nH]ccc2c1,5.4989
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)c1cccc(F)c1,5.4989
COc1ccc(F)c(-c2nccn2C[C@@H]2CC[C@H]3CCC[C@@H]23)c1F,5.4989
CCc1ccc(CN2C[C@@H](O)[C@H](Cc3ccnc4ccccc34)C2)s1,5.4989
CC[C@H]1CN(Cc2ccc3cccc(Cl)c3n2)CC[C@@]1(C)O,5.4989
CO[C@@H]1CCC[C@]11CCCN(Cc2ccc3ccn(C)c3c2)C1,5.4988
FC(F)(F)c1cccc(Sc2nc(nnc2C(F)(F)F)-c2ccccc2)c1,5.4988
CCOc1ccc2ccccc2c1\C=N\c1nccs1,5.4988
Cc1cccc(c1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccc(F)cc1)C1CC1,5.4987
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)c3ccccc3)C2)cc1,5.4987
O=C(NC12CC3CC(CC(C3)C1)C2)C1CN(C1)C(c1ccccc1)c1ccccc1,5.4987
Fc1ccc(cc1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,5.4987
Cc1ccc(cc1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccc(F)cc1)C1CC1,5.4987
Clc1ccc(cc1)C(=O)Nc1ncc(s1)-c1ccccc1,5.4986
Cc1csc(n1)-c1cc(NC(=O)c2ccc(C)cc2C)c(C)s1,5.4986
Cc1csc(n1)-c1cc(NC(=O)c2cc(C)cc(C)c2)c(C)s1,5.4986
c1cnc2c(c1)cc(-c1cc3cccnc3c3ncccc13)c1cccnc21,5.4986
CCc1c(C)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1C,5.4985
CSc1cccc(c1)C(=O)Nc1nc2ccc(SC)cc2s1,5.4985
CC1=C(C)C(=O)N(CCc2ccccc2)C1c1c(C)n(C)c2ccccc12,5.4985
COc1ccc(\C=C2/CC\C(=C/c3ccc(C)cc3)C2=O)cc1,5.4985
CC1CC1C(=O)N1CCC(Cc2cccc(c2)-c2ccccc2C)(CC1)C(=O)N(C)C,5.4985
CCc1c(C)nc2sc(C(=O)c3ccc(Cl)cc3)c(N)c2c1C,5.4985
CC(C)CNC(=O)Cc1csc(n1)-c1ccc(Cl)cc1,5.4984
CSc1nc2ccc(NC(=O)c3cc(Cl)sc3Cl)cc2s1,5.4984
CC(C)CC(=O)NCc1csc(n1)-c1ccccc1,5.4984
CC(C)CC(=O)NCc1csc(n1)-c1ccc(C)cc1,5.4984
C\C=C(/C)C(=O)NC1CCCN(Cc2ccc(Cl)cc2)C1,5.4984
Cc1nc2sc(C(=O)N(Cc3ccccc3)c3ccccc3)c(N)c2c(C)c1C,5.4984
CC(C)NC(=O)CCc1csc(n1)-c1ccccc1,5.4984
COc1ccc(cc1)-c1cc2CN(CCOc2c(OC)c1)C1CCCCC1,5.4984
CC(C)CCNC(=O)c1ccnc(c1)-c1ccc(C)s1,5.4984
CCCn1ccc2sc(C)c(C(=O)NC3CCCCCC3)c2c1=O,5.4984
Cl.Cl.Cc1cc(-c2cc3CCOC4(CCNCC4)c3s2)c2cc(F)ccc2n1,5.4984
CC(N1CCOCC1)c1ccc(cc1)-c1cc(C)ccc1O,5.4983
Cc1sc2ncnc(Nc3ccc(C)c(Cl)c3)c2c1C,5.4983
Cc1sc2ncnc(Nc3ccc(Cl)cc3Cl)c2c1C,5.4983
Cc1sc2ncnc(Nc3cc(C)ccc3C)c2c1C,5.4983
Cc1sc2ncnc(Nc3cc(Cl)ccc3Cl)c2c1C,5.4983
Cc1sc2ncnc(Nc3ccc(C)c(C)c3)c2c1C,5.4983
Cc1sc2ncnc(Nc3ccccc3C)c2c1C,5.4982
COc1ccc(cc1)[C@H]1[C@H]2CN(C[C@H]2CN1C(=O)c1c(C)cccc1F)C1CCCC1,5.4982
Cc1sc2ncnc(Nc3ccc(Cl)cc3)c2c1C,5.4982
Cc1sc2ncnc(Nc3ccc(C)cc3)c2c1C,5.4982
CC1CCN(CC2CCCNCC2)CC1,5.4982
C\C=C\Cn1c(cc2sc(C)cc12)C(=O)NCc1cccc(C)c1,5.4982
CC(C)(C)c1ccc(cc1)-c1nnc(N)s1,5.4982
Cl.CN1CCc2c(C1)sc(NC(=O)C1CCCCC1)c2-c1nc2ccccc2s1,5.4982
Cc1sc2ncnc(Nc3ccccc3Cl)c2c1C,5.4982
Cl.Cl.C([C@H]1[C@@H]2CNC[C@@H](C2)[C@@H]2CCCCN12)c1ccccc1,5.4982
Cn1ccnc1SCC1CCN(CC1)C(=O)C1(CCCC1)c1ccc(Cl)cc1,5.4981
Cc1ccc(c(F)c1)-c1ccc(cc1)C(=O)N1C[C@@H]2CC[C@H](C1)[C@@H]2O,5.4981
Clc1ccc(CN2CCCNCC2)cc1Cl,5.4981
Fc1cc(ccc1-c1ccccc1)C(=O)C1CCCN(Cc2cccnc2)C1,5.498
Nc1ccc(Sc2nc3ccccc3s2)c(Cl)c1,5.498
CCCCNC(=O)c1sc(nc1C)-c1ccc(C)cc1,5.498
Nc1cc(Cl)ccc1Sc1nc2ccccc2s1,5.498
O=C(C1CCC1)N1CCc2cc(ccc12)-c1ccncc1,5.498
CC1(C)CNCN1Cc1ccc(Cl)cc1,5.498
O=C(CC12CC3CC(CC(C3)C1)C2)NCCC1CCCCN1,5.498
Cc1nc(N2CCN(Cc3ccccc3)CC2)c2c3CCCCc3sc2n1,5.498
Clc1ccccc1-c1csc(NCC2CCCO2)n1,5.498
CCc1ccc2n(C)c(C(=O)N3CCC(CC3)N3CCCCC3)c(C)c2c1,5.498
Fc1cc(ccc1-c1ccccc1)C(=O)C1CCCN(Cc2ccccn2)C1,5.498
CCCCNC(=O)c1sc(nc1C)-c1ccccc1,5.498
CC1CCc2nc(NC(=O)CSc3nc4ccccc4s3)sc2C1,5.4979
Cc1ccc(cc1C)C(=O)N1CCC2(CC1)OCCc1c2[nH]c2ccccc12,5.4979
Cc1ccc(CN2CC[C@H]([C@H](C2)NC(=O)C2CC2)c2ccccc2)s1,5.4979
[2H]c1c([2H])c2c([2H])c([2H])c3c([2H])c([2H])c(O)c4c([2H])c([2H])c(c1[2H])c2c34,5.4979
Cc1cccc(C(=O)N2CCC3(CC2)OCCc2c3[nH]c3ccccc23)c1C,5.4979
OC1=Nc2cccc3n(Cc4cccc(F)c4)cc(C(C1)C1CCCCC1)c23,5.4979
C(\C=C\c1ccccc1)N1CC[C@H]2NCCC[C@@H]2C1,5.4979
Cc1ccc(CN2CCC3(CC3C(=O)NCc3ccccc3)CC2)cc1C,5.4979
Fc1ccc(cc1Cl)-c1cccc(c1)C(=O)N1CC(C1)N1CCCCC1,5.4979
Cc1ccccc1CC(=O)N1CCC2(CC1)OCCc1c2[nH]c2ccccc12,5.4979
O=C(N1CCN(CC1)C1CC2CCC1C2)c1ccc(cc1)-c1ccccc1,5.4978
Cc1nc2sc(C(=O)c3ccc(Cl)cc3)c(N)c2c(C)c1C,5.4978
Cc1cc(C)c2c(N)c(sc2n1)C(=O)c1ccc(Cl)c(Cl)c1,5.4978
CCc1nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2cc1C,5.4978
Cc1ccc(cc1)C(=O)c1sc2nc(C)c(C)c(C)c2c1N,5.4978
CCN(CC)CCN1CCn2c3C1CCCc3c1cc(C)ccc21,5.4977
Cc1cccc(c1)[C@H]1CN([C@@H]2CCN(C[C@H]12)C1CCCC1)C(=O)C1CCCC1,5.4977
Cc1ccn2c(NC(=O)C34CC5CC(CC(C5)C3)C4)c(nc2c1)-c1cccc(F)c1F,5.4977
CN1C2CCC1CC(C2)NCCc1ccccc1,5.4977
CC(C)N1CCC(CC1)C(=O)NC(C)c1ccc(C)cc1C,5.4977
CC(C)CN1C(=S)S\C(=C/c2cccc3ccccc23)C1=O,5.4976
[2H]c1c([2H])c([2H])c2c(c1[2H])c([2H])c([2H])c1c3c([2H])c(O)c([2H])c([2H])c3c([2H])c([2H])c21,5.4976
COC1CCCN(Cc2ccccc2-c2ccccc2)C1,5.4976
Fc1ccc2nc(NC(=O)c3cccc(OCc4ccccc4)c3)sc2c1,5.4976
Fc1cccc(Cl)c1C(=O)Nc1nnc(s1)-c1ccc(Cl)cc1,5.4975
Cc1sc2ncnc(Nc3ccc(F)cc3)c2c1C,5.4975
Cc1ccc(cc1)-c1nnc(NC(=O)c2c(F)cccc2Cl)s1,5.4975
CC1CCCN(C1)c1ccc2c(C)cc(C)nc2n1,5.4974
Cl.C1CC(CCN1)c1cccc2ccccc12,5.4973
CC1N(Cc2c3CCCCc3sc2-n2cccc12)C(=O)Nc1ccc(C)cc1,5.4973
CC1(C)Cc2[nH]c(cc2C(=O)C1)-c1ccccc1,5.4973
Cc1nc(Nc2ccc(cc2)C(F)(F)F)sc1-c1ccncn1,5.4973
O=C(NC1CCCCCC1)c1ccc(cc1)-c1csc(n1)C1CC1,5.4973
C1CN(CCN1)c1cccc2ccccc12,5.4973
CC1N(Cc2c3CCCCc3sc2-n2cccc12)C(=O)Nc1ccccc1Cl,5.4973
CC1N(Cc2c3CCCCc3sc2-n2cccc12)C(=O)Nc1ccccc1C,5.4973
Cl.C1CC(CCN1)c1ccc2ccccc2c1,5.4973
CC(C)N1CCN(Cc2c(C)ccc3ncccc23)CC1C,5.4972
CC=C1CC2CCC(C1)N2C(=O)NC1CCCCC1,5.4971
COc1ccc(CSc2nc3ccccc3s2)cc1,5.4971
Cc1csc(n1)-c1cc(NC(=O)c2cccc(Cl)c2)c(C)s1,5.4971
Cc1ccc(s1)-c1nc(cs1)C(=O)Nc1cc(C)cc(C)c1,5.4971
COc1ccccc1CSc1nc2ccccc2s1,5.4971
Cc1csc(n1)-c1cc(NC(=O)c2ccc(C)cc2)c(C)s1,5.4971
COc1cc(cc2CN(CCOc12)C1CCc2ccccc2C1)-c1ccccc1OC,5.497
OCCNC1CCCc2c1[nH]c1ccc(cc21)-c1ccccc1,5.497
CCCC[C@@H]1CN(C[C@@H](O1)C(C)C)C(=O)c1cccc2n(C)ccc12,5.497
C(Sc1nc2ccccc2s1)c1ccccn1,5.497
Cc1cc(\C=C2\C(=O)Nc3ccccc23)c(C)n1C1CCCC1,5.497
CC1(C)Cc2[nH]cc(c2C(=O)C1)-c1ccccc1,5.497
CC(C)CNC(=O)c1sc(nc1C)-c1ccccc1,5.4969
O=C(N1CCCC1)c1ccnc(c1)-c1ccc(cc1)C1CCCC1,5.4969
O=C(N1CCCCC1)c1ccc(cc1)-c1csc(n1)C1CC1,5.4969
CCC(=O)NC(Nc1ccc2ccccc2c1)C(Cl)(Cl)Cl,5.4968
O=C(CSc1nc2ccccc2nc1-c1ccccc1)N1CCCCCC1,5.4968
NC(=O)C1CC11c2ccccc2-c2ccccc12,5.4968
Cc1cc2c(ncn(Cc3ccccc3Cl)c2=O)s1,5.4968
CC(C)C(=O)NC(Nc1cccc2ccccc12)C(Cl)(Cl)Cl,5.4968
CN1CCC(CC1)NC(Cc1ccccc1)c1ccccc1,5.4968
Clc1ccc(-c2csc(NCC3CCCO3)n2)c(Cl)c1,5.4968
Cc1sc2ncn(CCc3ccccc3)c(=O)c2c1C,5.4968
CCCN1C2CCCC1CC(C2)NC(=O)c1cccc(Cl)c1,5.4967
Cc1sc2nc(SCc3ccccc3)n(C)c(=O)c2c1C,5.4967
Cl.Clc1ccccc1C(=O)N1CCC2(CCNCC2)CC1,5.4967
Clc1cccc(CN2CCC(CC2)C2CCNCC2)c1,5.4967
Cl.Clc1cccc(c1)C(=O)N1CCC2(CCNCC2)CC1,5.4967
CC1(C)CC(=O)C=C(C1)NC1CCN(Cc2ccccc2)CC1,5.4967
CC=C1CC2CCC(C1)N2C(=O)NC(C)(C)C,5.4967
CN(C)[C@@H]1CC[C@H](CNC(=O)c2ccc(C)c(Cl)c2)CC1,5.4967
Cl.C1CN(CCN1)C1CCC(CC1)c1ccccc1,5.4967
Cl.Cl.C1CCC(CC1)(N1CCNCC1)c1ccccc1,5.4967
CCCCNC(=O)N1CCCC(C)(C1)c1ccccc1,5.4967
CCCN1C2CCCC1CC(C2)NC(=O)c1ccccc1Cl,5.4967
C1CN(CCN1)C1CCC(CC1)c1ccccc1,5.4967
CN1CCC\C1=N/c1c2CCN(c2nc2ccccc12)c1cccc(Cl)c1,5.4966
FC(F)(F)c1cccc(Sc2cc(nc(n2)-c2ccccn2)C(F)(F)F)c1,5.4966
COCC1CCN(C1)C1CCN(CC1)c1cccc(c1)-c1ccc(C)cc1,5.4966
Cc1nc(sc1C(=O)NCC=C)-c1ccccc1,5.4965
Cc1nc(sc1C(=O)NCC=C)-c1ccc(C)cc1,5.4965
CC1N(Cc2ccc(F)cc2F)CCN(C1=O)c1ccc(cc1)-c1ccccc1,5.4965
Cc1ccc2n3CCN(C4CCCc(c34)c2c1)C(=O)C1CCCC1,5.4965
CCC(=O)NCCc1sc(nc1C)-c1ccc(Cl)cc1,5.4965
Cc1nc(sc1CNC(=O)C=C)-c1ccc(Cl)cc1,5.4965
Clc1ccc(cc1)C1(CCCC1)C(=O)NCc1ccc(nc1)C1CC1,5.4965
CC(C)Oc1ccc(cc1)C1CNCCN1Cc1ccc(Cl)cc1,5.4964
Clc1cccc2[nH]c(cc12)C(=O)N1CCCC2=C[C@H]3C[C@@H](CN4CCCCC34)C12,5.4964
Clc1cccc2[nH]c(cc12)C(=O)N1CCCC2=CC3CC(CN4CCCCC34)C12,5.4964
CC(C)C(=O)NCCc1csc(n1)-c1ccc(C)cc1,5.4963
CC(C)C(=O)NCCc1csc(n1)-c1ccccc1,5.4963
C(N1CCC(CC1)NC1C2CC3CC(C2)CC1C3)c1ccccc1,5.4963
CC(C)C(=O)NCCc1csc(n1)-c1ccc(Cl)cc1,5.4963
Cc1ccc(Cl)c2sc(NC(=O)CCc3ccccc3)nc12,5.4961
Cc1ccccc1-c1nc(cs1)C(C)(C)C(O)=O,5.4961
Cc1ccc(Cl)c2sc(NC(=O)CSc3ccccc3)nc12,5.4961
CCc1cc2c(ncn(CCC(C)C)c2=O)s1,5.4961
Cc1ccc(C)c2sc(NC(=O)CSc3ccccc3)nc12,5.4961
Cc1c(Cl)ccc2sc(NC(=O)CSc3ccccc3)nc12,5.4961
Cc1ccc2sc(NC(=O)CSc3ccccc3)nc2c1C,5.4961
CN1CCC(O)(CC1)c1ccc(cc1)-c1ccccc1,5.496
Fc1ccccc1CN1CCCC11CCN(CC1)c1ccc2ncccc2c1,5.496
C[C@H]1COc2ccc(cc2CN1Cc1scnc1C)-c1cccc(F)c1,5.4959
Cc1ccc(o1)-c1ccccc1CN1CCCC(CO)C1,5.4959
O=C1C(CC=CCN1Cc1ccccc1)C1CCN(Cc2ccc3ncccc3c2)CC1,5.4959
CCCC(=O)NCc1csc(n1)-c1ccc(C)cc1,5.4959
C[C@H]1COc2ccc(cc2CN1Cc1scnc1C)-c1ccc(F)cc1,5.4959
O=C(Nc1nccs1)c1ccc(CSc2nc3ccccc3s2)cc1,5.4959
CCC(=O)NCCc1csc(n1)-c1ccc(Cl)cc1,5.4959
CCC(=O)NCCc1csc(n1)-c1ccc(C)cc1,5.4959
CSc1nc(SCC(C)=C)c2c3CCN(C)Cc3sc2n1,5.4958
CCc1cc2c(N)c(sc2nc1C)C(=O)c1ccccc1,5.4957
CN1CCCC(CNC(=O)CSC23CC4CC(CC(C4)C2)C3)C1,5.4957
CCc1nc2sc(C(=O)c3ccccc3)c(N)c2cc1C,5.4957
CC(C)NC(=O)c1sc2cc(F)ccc2c1Cl,5.4957
Cc1ccc(cc1F)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,5.4957
Fc1ccccc1C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,5.4957
CCc1ccc(\C=C2/S\C(NC2=O)=N/c2ccc3ccccc3c2)cc1,5.4956
OC(CNCc1cccc2ccccc12)c1ccccc1,5.4956
Cl.Cl.CC(C)CN1CCOc2ccccc2CCCCC2(CCNCC2)C1,5.4956
CC(CN1CCCNCC1)c1ccccc1,5.4956
C(Sc1nc2cccnc2s1)c1ccccc1,5.4956
CCCCN1C2CCCC1CC(C2)NC(=O)C12CC3CC(CC(C3)C1)C2,5.4955
CN(C)[C@H]1C[C@H]2C[C@H](C[C@H]2C1)N(C)C(=O)Cc1ccc(cc1)-c1ccccc1,5.4955
Cc1cc(nc2ccc(NC(=O)C3CCCCC3)cc12)N1CCCCC1,5.4955
Cc1cc(nc2ccc(NC(=O)CC3CCCCC3)cc12)N1CCCCC1,5.4955
Cc1ccc2n3CCN(CC(=O)c4c[nH]c5ccccc45)C4CCCc(c34)c2c1,5.4955
CC(C)N(C(C)C)C(=O)c1ccccc1-c1ncnc2sccc12,5.4955
CCCC(=O)N1CCC(CC1)n1c(nc2cc(F)ccc12)C1CCC1,5.4954
Fc1ccc(cc1)C1(CC1)NC(=O)NC1(CC1)c1ccc(F)cc1,5.4954
FC(F)(F)C1CCCN(C1)c1cc(ccc1C#N)-c1ccccc1,5.4954
C1CCN2CCCCNCCOc3cccc(CCC2C1)c3,5.4953
CN(C)c1ccccc1Oc1ccc2sc(C)nc2c1,5.4953
Cc1ccc(s1)C(=O)NCc1csc(n1)-c1cccc(C)c1,5.4953
Cc1c([nH]c2c(C)ccc(C)c12)C(=O)N1CCCCC1CN1CCCC1,5.4953
Cc1ccc(CNC(=O)Cc2csc(n2)-c2ccccc2)s1,5.4953
CC1(C)CC(=O)C2=C(C1)c1c(NC2c2cccc(O)c2)ccc2ccccc12,5.4953
Cl.Clc1ccc(Nc2nc3cccnc3s2)cc1,5.4953
Cc1ccc(-c2cnc(N)s2)c(OCc2ccccc2)c1,5.4952
CCC1CCCCN1Cc1nc(oc1C)-c1ccc(OC)c(C)c1,5.4952
CCC1CCCCN1Cc1nc(oc1C)-c1cc(C)c(OC)cc1C,5.4952
CC1=C(C)C(=O)N(CCc2ccccc2)C1c1c[nH]c2ccccc12,5.4951
C1C=C(C2CC=C(C12)c1ccccc1)c1ccccc1,5.4951
Cc1ccc2sc(NC(=O)COc3ccc(Cl)cc3Cl)nc2c1C,5.495
Cc1sc2ncnc(SCc3ccccc3Cl)c2c1C,5.495
Fc1ccc(Nc2nc3ccccc3s2)cc1,5.495
Cc1ccc(C)c2sc(NC(=O)COc3ccc(Cl)cc3Cl)nc12,5.495
O=c1c2c(nc3SCCn13)-c1ccccc1CC21CCCC1,5.495
CCN1C\C(=C/c2ccc(OC)cc2)C(=O)\C(C1)=C\c1ccc(OC)cc1,5.4949
COc1ccc(\C=C2\CN(C\C(=C\c3ccc(OC)cc3)C2=O)C(C)C)cc1,5.4949
CC1(C)C(N2CCCC2)\C(=N/C23CC4CC(CC(C4)C2)C3)N(C1=S)c1ccccc1,5.4949
CC(C)=CCN1C[C@H]2CC[C@@H]1CN(C2)C(=O)c1[nH]c2c(F)cccc2c1C,5.4949
COc1ccc(\C=C2/CN(C\C(=C/c3ccc(OC)cc3)C2=O)C(C)C)cc1,5.4949
O=C(NCN1CCC(Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,5.4949
O=C(N(Cc1ccc2[nH]ccc2c1)C1CC1)C12CC3CC(CC(C3)C1)C2,5.4949
O=C(N(Cc1ccc2cc[nH]c2c1)C1CC1)C12CC3CC(CC(C3)C1)C2,5.4949
O=C(NCC1CCN(Cc2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,5.4949
CSc1nc2c(F)cccc2s1,5.4949
CN1CCC(Cc2ccc(nc2)-c2nc(C)c(C)s2)CC1,5.4949
O=C(N(Cc1cccc2[nH]ccc12)C1CC1)C12CC3CC(CC(C3)C1)C2,5.4949
CCCOc1ccc2nc(C)c(CN3CC4(C)CC3CC(C)(C)C4)c(O)c2c1,5.4948
Cc1ccccc1Oc1ncnc2sccc12,5.4947
Cc1cccc(Oc2ncnc3sccc23)c1,5.4947
Cc1ccc(Oc2nc(C)nc3sccc23)cc1,5.4947
COc1ccc(cc1)[C@H]1C2CCCCC2[C@@H]1NCc1cccnc1,5.4947
CCCNC(=O)c1sc2c(Cl)c(OC)ccc2c1Cl,5.4947
COc1ccc(cc1)[C@H]1C2CCCCC2[C@@H]1NCc1ccncc1,5.4947
Cc1ccc(C(=O)c2sc3nc(C)cc(C)c3c2N)c(C)c1,5.4946
CC\C=N\NC(=O)c1sc2ccccc2c1Cl,5.4946
Clc1c(sc2ccccc12)C(=O)NCCOc1ccccc1,5.4946
Cc1cc(C)c2c(N)c(sc2n1)C(=O)c1ccc(Cl)cc1Cl,5.4946
CN(C)C1CCCN(C1)c1ccc2cc(Cl)ccc2n1,5.4945
Cc1cccc2cc(CNC3CC3)c(nc12)N1CCCC1,5.4945
C(c1ccccc1)n1c(nc2ccccc12)C1CCCO1,5.4945
O=C1N(C[C@@H]2C[C@H](N3CCC[C@@]123)c1nc(cs1)-c1ccccc1)C1Cc2ccccc2C1,5.4945
COC1CCCN(C1)C(=O)c1ccc(cc1)-c1cc(F)ccc1C,5.4945
CN(C1CCCc2ccccc12)C(=O)c1cccc2cnccc12,5.4945
CC1CCCN(CC2CCN(CC2)S(=O)(=O)c2ccc(cc2)C(C)(C)C)C1,5.4944
Cc1nn(-c2ccc(C)c(C)c2)c2nc(cc(c12)C(F)(F)F)-c1ccccn1,5.4944
Cc1nn(-c2ccc(C)c(Cl)c2)c2nc(cc(c12)C(F)(F)F)-c1ccncc1,5.4944
Fc1ccccc1C1(CCOCC1)C(=O)N1CCCC(Cc2cccc3cccnc23)C1,5.4944
Cc1nn(-c2ccc(C)c(C)c2)c2nc(cc(c12)C(F)(F)F)-c1ccncc1,5.4944
Cc1ccc(s1)-c1nc(cs1)C(=O)Nc1cccc(Cl)c1C,5.4944
CC(C)Cc1ccc(cc1)S(=O)(=O)N1CCC(CN2CCCC(C)C2)CC1,5.4944
Cc1nn(-c2ccc(C)c(Cl)c2)c2nc(cc(c12)C(F)(F)F)-c1cccnc1,5.4944
Fc1ccccc1C1(CCOCC1)C(=O)N1CCCC(Cc2cccc3ncccc23)C1,5.4944
Cc1nn(-c2ccc(C)c(C)c2)c2nc(cc(c12)C(F)(F)F)-c1cccnc1,5.4944
CC1CN(CCO1)c1cc(ccc1C#N)-c1ccccc1,5.4943
Cc1cccc2c(SCC(=O)N3CCCCCC3)nc(nc12)-c1ccc(F)cc1,5.4943
CCc1cc2c(SCC(=O)Nc3ccc(Cl)cc3)ncnc2s1,5.4943
