SMILES,Ennustus
Cc1csc(SCC2CCN(CC2)C(=O)NCc2ccc(F)cc2)n1,[4.9259]
Cc1csc(SCC2CCN(CC2)S(=O)(=O)\C=C\c2ccccc2)n1,[4.6872]
Cc1csc(SCC2CCN(CC2)S(=O)(=O)c2ccc(F)c(Cl)c2)n1,[4.7041]
Cc1csc(SCC2CCN(CC2)S(=O)(=O)c2cccc(c2)C(F)(F)F)n1,[4.6615]
Cn1ccnc1SCC1CCN(CC1)C(=O)c1ccc(cc1)C(C)(C)C,[5.0926]
Cn1ccnc1SCC1CCN(CC1)C(=O)C1(CCCC1)c1ccc(Cl)cc1,[5.4981]
COc1ccc(SCC2CCN(CC2)S(=O)(=O)C2CCCCC2)cc1,[4.6765]
O=C(\C=C\c1ccccc1)N1CCC2(CC1)CCc1ccccc1O2,[5.1346]
O=C(CCCc1ccccc1)N1CCC(C1)c1ccccn1,[5.041]
Clc1ccc(Cl)c(c1)C(=O)N1CCC(C1)c1ccccn1,[5.0355]
Clc1ccc(s1)C(=O)N1CCOC(Cc2ccccc2)C1,[4.9586]
CCCc1ccc(cc1)C(=O)N1CCOC(Cc2ccccc2)C1,[5.0535]
Clc1ccc(Cl)c(c1)C(=O)NCc1cccc(c1)-c1nccs1,[5.5031]
Clc1ccc(Cl)c(c1)C(=O)NCc1ccc(cc1)-c1nccs1,[5.5031]
Cc1ccc(NC(=O)CSc2ccc(nn2)-c2ccccc2Cl)c(Cl)c1,[4.8708]
Clc1ccccc1-c1ccc(SCC(=O)Nc2ccc3CCCc3c2)nn1,[5.1699]
Cc1oc(nc1CSc1ccc(nn1)-c1ccccc1Cl)-c1ccccc1,[4.9365]
Clc1ccccc1-c1ccc(SCc2ccc(cc2)N2CCCC2=O)nn1,[5.2309]
FC(F)(F)c1ccc(Cl)c(NC(=O)c2cccc3[nH]ccc23)c1,[5.1884]
OC1(CNC(=O)c2ccc(Cl)s2)CCc2ccccc2C1,[4.7298]
OC1(CNC(=O)c2cccc3ccccc23)CCc2ccccc2C1,[5.6895]
OC1(CNC(=O)c2ccc(F)cc2Cl)CCc2ccccc2C1,[4.9405]
OC1(CNC(=O)C23CC4CC(CC(C4)C2)C3)CCc2ccccc2C1,[4.961]
OC1(CNC(=O)\C=C\c2ccccc2Cl)CCc2ccccc2C1,[4.9687]
OC1(CNC(=O)c2ccccc2C(F)(F)F)CCc2ccccc2C1,[4.9987]
OC1(CNC(=O)c2ccc(cc2)-c2ccccc2)CCc2ccccc2C1,[5.5211]
OC1(CNC(=O)c2ccc(Oc3ccccc3)cc2)CCc2ccccc2C1,[4.8747]
Clc1cc(Cl)cc(c1)C1CN(CCO1)C(=O)\C=C\c1ccccc1,[5.1059]
CSc1ccccc1C(=O)N1CCOC(C1)c1cc(Cl)cc(Cl)c1,[5.1016]
Cc1ccccc1NC(=O)N1CCOC(C1)c1cc(Cl)cc(Cl)c1,[5.1811]
Clc1cc(Cl)cc(c1)C1CN(CCO1)C(=O)Nc1ccccc1Cl,[5.1811]
Clc1cc(Cl)cc(c1)C1CN(CCO1)C(=O)NCCCc1ccccc1,[5.5487]
C1Cc2ccccc2C2=C1c1ccccc1CC2,[5.2795]
O=C1CCCC(CN1)c1ccccc1,[5.0822]
CCc1cc(N)ccc1C,[4.7427]
CC(N)c1ccc(Cl)c(F)c1,[4.4836]
Cl.NC1CCCc2cc(F)ccc12,[4.6456]
Cl.CC(N)c1cccc(F)c1F,[4.7121]
Nc1c(F)c(F)c(Cl)c(F)c1F,[4.6789]
Cl.C[C@@H](N)c1ccc2CCCc2c1,[4.7708]
Cl.NCC1(CC1)c1c(F)cccc1F,[5.023]
Cl.CC1(N)Cc2ccccc2C1,[4.6256]
Cl.CC1(C)CCC(N)C1,[4.6582]
Cl.CC1Cc2cc(F)ccc2C(C)N1,[4.9153]
OC(=O)CC12CC3CC(C1)CC(C3)(C2)C(F)(F)F,[4.9857]
Cl.CC1(CN)Cc2ccccc2C1,[4.7018]
Cl.NC1CC11CCCCC1,[4.8929]
Cl.CCc1ccc(cc1)C1=CCNCC1,[4.6383]
Cl.C1NCC(=C1)c1ccccc1,[4.9239]
Cl.CNC1CCCc2cc(F)ccc12,[4.9134]
CCNC1CCCc2cc(F)ccc12,[4.9092]
OC(=O)c1ccc(F)c2ccsc12,[5.7954]
Cl.C[C@H](N)c1ccc(Cl)s1,[4.4606]
CC1CCC=C(C)C1C=O,[4.6778]
Cl.NCCc1ccc(s1)C(F)(F)F,[4.689]
Cl.CNc1ccc(F)c(Cl)c1,[4.7054]
Oc1ccc2ccc(Cl)c(Cl)c2n1,[4.8895]
Cc1c(Cl)ccc2ccc(O)nc12,[4.8895]
Cl.NCC=Cc1ccccc1,[4.7268]
Cl.Fc1ccc(cc1)C1CCCNCC1,[5.1081]
Cl.CC(C)C1CCCCCN1,[4.8935]
Cl.C1CC2CCC1CN2,[4.8995]
Cc1c2N=S=Nc2ccc1Cl,[4.7461]
Clc1ccc2[nH]\c(=N\c3ccccc3)nc(-c3ccccc3)c2c1,[5.1123]
Cc1ccc(Nc2ncc(F)\c(=N/c3ccc(C)c(Cl)c3)[nH]2)cc1Cl,[5.0902]
O=c1n(nc2[nH]ccc(-c3cccc4ccccc34)c12)-c1ccccc1,[5.0601]
CC(C)Oc1ccc(Cc2cc(nnc2O)-c2ccccc2)cc1,[4.8507]
Cc1ccc(Cl)cc1Nc1ncc(F)\c(=N/c2cc(Cl)ccc2C)[nH]1,[5.088]
COc1ccc2ccccc2c1Cc1cc(nnc1O)-c1ccccc1,[4.8363]
Oc1nnc(cc1Cc1cccc(OC(F)F)c1)-c1ccc(Cl)cc1,[4.9292]
COc1ccc2CC(Cc3ncccc3F)COc2c1,[5.1823]
COC[C@]1(O)CCN(Cc2ccc(s2)-c2ccccc2)CC1(C)C,[6.087]
CC1(C)CC1(C(=O)N1CC(C1)c1cccnc1)c1ccc(F)cc1,[4.9354]
N[C@H]1CN(C[C@@H]1C1CC1)C(=O)c1ccccc1-c1ccc(F)cc1,[5.1582]
CC(C)c1nc(C)c(s1)C(=O)NCCc1ccc(C)s1,[5.26]
CC1CCc2sc(cc2C1)C(=O)N(C)Cc1csc(C)n1,[5.0234]
Cc1nc(C)c(CN2CC(CCC2=O)(c2ccccc2)c2ccccc2)s1,[4.8917]
N[C@H]1CN(C[C@@H]1C1CC1)C(=O)c1ccc(cc1)-c1cccc(F)c1,[5.1583]
O=C(N1CCSCC1)c1cc2CCCCc2s1,[4.9859]
Clc1cccc(c1)C(=O)N1CCC2(C1)CCCN(C1CCCCC1)C2=O,[5.1781]
OCC1(CC2CC2)CCCN(C1)C(=O)C1(CC1)c1ccc(F)cc1,[5.3995]
C(C1COCCO1)N1CCCC(C1)(c1ccccc1)c1ccccc1,[5.126]
NC(=O)CCc1cccc(c1)-c1ccc(F)cc1,[5.0245]
Fc1cccc2sc(C(=O)N3CC(C3)c3cccnc3)c(Cl)c12,[5.8091]
C[C@@H]1CN(CC[C@@]1(O)C1CCC1)C(=O)c1ccc(Cl)cc1F,[4.9664]
CCCc1nc(cs1)C(=O)NCc1c(F)cccc1Cl,[5.1234]
Cc1ccc(Cc2ccccc2C(=O)N2C[C@H](N)[C@H](C2)C2CC2)cc1F,[4.9221]
CC1(C)CN(Cc2ccc(F)c(Cl)c2)CC[C@]1(C)O,[4.8425]
CCC1(CO)CCCN(C1)C(=O)Cc1cccc(c1)C(F)(F)F,[5.3581]
CC(C)n1ccnc1C1CCN(CC1)C(=O)c1cc2ccccc2s1,[5.6706]
CC(C)n1ccnc1C1CCN(CC1)C(=O)c1cccc(c1)-c1ccccc1,[5.2449]
CCCCNC(=O)N1CCCC(C)(C1)c1ccccc1,[5.4967]
Clc1cccc(c1)C1CCN(C1)C(=O)c1c[nH]nc1-c1ccccc1,[4.802]
Cc1ccc(F)c(C(=O)N2CC[C@](C)(O)C(C)(C)C2)c1Cl,[4.9867]
CCSc1ccc(s1)C(=O)N1CCC(CC1)c1nccn1C(C)C,[5.1657]
O=C(C1CCCO1)N1CCCC(C1)(c1ccccc1)c1ccccc1,[5.2063]
CN1CC(CC2(CCN(Cc3cscn3)CC2)C1)c1ccccc1,[5.1675]
CCN1CC(CC2(CCN(CC2)C(=O)c2cccc(O)c2)C1)c1ccccc1,[5.1131]
CC(C)c1nc(C)c(s1)C(=O)N1CCCC(COc2cccc(C)c2)C1,[5.163]
Fc1ccc(cc1)C1(CC1)C(=O)N(Cc1ccccc1Cl)C1CC1,[5.2942]
Cc1ccc(nc1)C(=O)N1CCCC(C)(C1)c1ccccc1,[5.2713]
CC(C)n1ccnc1C1CCN(CC1)C(=O)c1ccccc1C(F)(F)F,[5.0495]
CCC1(CO)CCCN(C1)C(=O)c1ccc(Cl)s1,[5.0721]
CCN1CC(CC2(CCN(Cc3cccnc3)CC2)C1)c1ccccc1,[5.4407]
C[C@@H]1CN(C\C=C\c2ccccc2)CC[C@@]1(O)C1CCOCC1,[5.1362]
CC(=O)N1C[C@@H]2CC[C@H](C1)N(Cc1ccc(F)c(c1)C(F)(F)F)C2,[5.1829]
CN1CC(CC2(CCN(Cc3scnc3C)CC2)C1)c1ccccc1,[5.1804]
CC(C)Cc1ccc(cc1)C(=O)N1CCC(CC1)c1nccn1C(C)C,[5.0867]
COc1ccc2CC(Cc3ccc(cc3)C(=O)N3CCCCC3)COc2c1,[5.1721]
Fc1cccc(CN2CCCC3(CCC(=O)N(C3)C3CC3)C2)c1C(F)(F)F,[5.2898]
Fc1ccccc1OC1CN(C1)C(=O)CC1CCc2ccccc12,[5.1152]
Cc1ccc(cc1C)C(=O)N1C[C@H]2CC[C@@H]1CN(Cc1ccc(F)cc1)C2,[4.9933]
Cc1cccc(SC2CCN(CC2)C(=O)c2ccc(s2)C2CCCO2)c1,[5.343]
COc1cccc(c1)C1CCN1C(=O)c1ccc2oc(C)cc2c1,[5.0924]
CC1(C)CN(Cc2ccc(cc2F)C(F)(F)F)CC[C@]1(C)O,[5.0427]
COc1c(F)cc(CN2C[C@@H](C(C)C)[C@@H](C2)N(C)C)cc1Cl,[5.1502]
OCC1(CC2CC2)CCCN(C1)C(=O)C1(CC1)c1ccccc1F,[5.4279]
CC(C)c1nc(C)c(s1)C(=O)NCCc1c(F)cccc1Cl,[5.1142]
Cn1ncc2cc(CC3COc4ccccc4C3)ccc12,[5.5477]
Cc1ccc(F)cc1C(=O)N1CCC2(CC1)CCC(=O)N(Cc1ccccc1)C2,[5.3019]
Cc1cc2cc(ccc2o1)C(=O)NCC(N1CCCC1)c1ccccc1F,[4.9655]
O=C(CC1CCc2ccccc12)NCc1ccc2[nH]ccc2c1,[5.0062]
Oc1cccc(CN2CCC3(CC2)CC(C(=O)N(C3)C2CC2)c2ccccc2)c1,[5.4367]
CCc1ccc(s1)C(=O)N1CCCC(CO)(CC2CC2)C1,[5.0912]
Cc1ccc(CCC(C#N)(c2ccccc2)c2ccccc2)nn1,[5.4474]
Cc1nc(C)c(s1)C(=O)N1CCCC(C)(C1)c1ccccc1,[5.1287]
Fc1ccc(cc1)C1(CC1)C(=O)NCCn1ccc2ccccc12,[5.0464]
Fc1cccc(Cl)c1CCNC(=O)c1ccc(s1)C1CCCO1,[5.2794]
O=C1CCC2(CCOC2)CN1C(c1ccccc1)c1ccccc1,[4.8499]
CN1CCCCCC1C(=O)NCCc1ccccc1C(F)(F)F,[5.3673]
CC(C)n1ccnc1C1CCN(Cc2ccc(c(F)c2)C(F)(F)F)CC1,[5.0791]
CC(C)c1nc(C)c(s1)C(=O)N(C)Cc1ccc(C)s1,[4.9077]
Cc1ccc(C)c(c1)C(=O)N1CCC(CC1)c1nccn1CC1CCC1,[5.2482]
N[C@H]1CN(C[C@@H]1C1CC1)C(=O)c1ccc(cc1C(F)(F)F)C(F)(F)F,[4.8483]
CSc1ccccc1CN1C[C@@H](C(C)C)[C@@H](C1)N(C)C,[5.152]
Fc1ccc(cc1)C1(CC1)C(=O)N1C[C@@H]2C[C@H]1CN2Cc1ccccc1,[5.1436]
Fc1cc(F)cc(CN2CC3(CC2=O)CCN(CC3)C2CCCC2)c1,[5.1288]
Cc1cc2cc(ccc2o1)C(=O)NCC1(CCOCC1)c1cccc(F)c1,[5.0354]
CC1(CCCN(C1)C(=O)c1ccns1)c1ccccc1,[4.9941]
CCC(C(=O)N1CCC2(CC1)CCC(=O)N(C2)C1CCCC1)c1ccccc1,[5.5619]
C=Cc1cccc(CN2CCC3(C2)CCCN(CC2CC2)C3=O)c1,[5.4669]
Fc1ccc(cc1)C1CCN1C(=O)C1(CC1)c1ccc(F)cc1,[5.3727]
CC(C)c1nc(C)cc(CC2COc3ccccc3C2)n1,[5.3617]
C[C@@H]1CN(Cc2cc3ccccc3o2)CC[C@@]1(O)C1CCC1,[5.5521]
O=C(C1CCC1)N1C[C@@H]2CC[C@H](C1)N(C2)C(=O)c1cccc(c1)-c1ccccc1,[5.6623]
COC[C@]1(O)CCN(Cc2ccc3ccccc3c2)CC1(C)C,[5.9926]
CC1(CCCN(Cc2cncn2C2CC2)C1)c1ccccc1,[5.3966]
O=C1CCC(CN1C[C@H]1CCCO1)(c1ccccc1)c1ccccc1,[4.9752]
Cc1cc2cc(ccc2o1)C(=O)N1CCC(F)(F)CC1,[5.6208]
C[C@@H]1CN(Cc2ccc(F)cc2Cl)CC[C@@]1(O)C1CCOCC1,[5.2547]
CN(CCC1CCOCC1)C(=O)c1cc(Cl)c(C)c(Cl)c1,[4.9017]
N[C@H]1CN(C[C@@H]1C1CC1)C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,[4.8165]
CCCc1nc(cs1)C(=O)N1CCC2(CCc3ccccc23)CC1,[5.1755]
CN(C(=O)CN1CCCC(C)(C1)c1ccccc1)c1ccccc1,[5.1475]
FC(F)(F)c1nccc(n1)N1CCCCCCC1,[5.2909]
CCN1CC(CC2(CCN(Cc3cncn3C3CC3)CC2)C1)c1ccccc1,[5.2563]
CSc1ccccc1CN1CCC2(CN(CC(C)C)C(=O)C2)CC1,[5.1185]
CC(C)n1ccnc1C1CCN(Cc2ccc(Cl)c(F)c2)CC1,[5.0914]
CCN1CC(CC2(CCN(CC2)C(=O)c2ccc(C)nc2)C1)c1ccccc1,[5.4568]
CCCc1nc(cs1)C(=O)N1CCCC1C(F)(F)F,[5.1891]
CCN1CC(CC2(CCN(CC2)C(=O)Nc2ccccc2)C1)c1ccccc1,[5.2279]
Cc1ncncc1C(=O)N1CCCC(C1)(c1ccccc1)c1ccccc1,[5.1242]
CCN1CC(CC2(CCN(Cc3cccc(C)n3)CC2)C1)c1ccccc1,[5.4407]
CCN1CC(CC2(CCN(Cc3ccncc3)CC2)C1)c1ccccc1,[5.4407]
CCCc1nc(cs1)C(=O)N1CCC(C1)c1ccccc1Cl,[5.0258]
O=C(NCC1=CCCCC1)c1ccc(s1)C1CCCO1,[5.0829]
C[C@@H]1CN(C[C@]1(C)O)C(=O)c1cc(ccc1Cl)C(F)(F)F,[5.4076]
CCC[C@H]1CN(C[C@@H]1N)C(=O)c1ccccc1Cc1ccc(C)cc1,[4.6786]
C[C@@H]1CN(Cc2[nH]c3c(Cl)cccc3c2C)CC[C@@]1(O)C1CCC1,[5.64]
C[C@@H]1CN(CC[C@@]1(O)C1CCC1)C(=O)c1ccc(F)cc1C,[4.9394]
NCc1ccccc1CC1COc2ccccc2C1,[4.8557]
CSc1cccc(CN(C)C(=O)C2(CC2)c2ccc(F)cc2)c1,[5.0849]
CC(N(C)C(=O)c1cc(Cl)c(C)c(Cl)c1)c1nc(C)sc1C,[4.9607]
Fc1ccc(cc1)C1(CC1)C(=O)N1CC(C1)OCc1ccccc1,[5.2891]
C[C@@H]1CN(CC[C@@]1(O)C1CCC1)C(=O)c1cc(F)cc(Cl)c1,[4.9497]
CCCCn1ccnc1C1CCN(CC1)C(=O)c1cc(F)cc(Cl)c1,[5.0788]
Cc1ccc(C(=O)N2CCC3(CC2)CCC(=O)N(Cc2ccccc2)C3)c(F)c1,[5.3147]
Cc1cccc2cc(C(=O)NCCc3cccc(F)c3)n(C)c12,[5.0672]
Cc1ccc(CC2COc3ccccc3C2)c(C)n1,[4.9459]
CC1(C)CC1(C(=O)N1CCC(F)(F)CC1)c1ccc(F)cc1,[5.0934]
C[C@@H]1CN(Cc2cc(F)ccc2Cl)CC[C@@]1(O)C1CCOCC1,[5.2589]
O=C(N1C[C@@H]2CC[C@H](C1)N(Cc1cc3ccccc3o1)C2)c1ccccc1,[5.5936]
C[C@@H]1CN(C\C=C\c2ccc(F)cc2)CC[C@@]1(O)C1CCOCC1,[5.3086]
CN(CC1(CO)CCC1)C(=O)c1cc(Cl)c(C)c(Cl)c1,[4.7801]
O=C([C@@H]1CCCO1)N1CCCC(C1)(c1ccccc1)c1ccccc1,[5.2063]
Clc1cccc(CN2CCC3(C2)CCCN(CC2CC2)C3=O)c1,[5.4358]
OCc1ccc(CC2CCN(C2)C(=O)c2ccc3CCCc3c2)cc1,[5.451]
Cc1ccc(cc1C(=O)N1CCC(Cc2ccc(CO)cc2)C1)C(F)(F)F,[5.1101]
CCc1cnc(C)nc1CC1COc2ccccc2C1,[5.3695]
NCCc1ccc(CC2COc3ccccc3C2)cc1,[4.8584]
CCCC1CCCN1Cc1cc(O)c2cc(C)ccc2n1,[5.565]
OCc1cccc(CC2CCN(C2)C(=O)CC2CCCC2)c1,[5.0912]
CN(Cc1cccc(c1)C(F)(F)F)C(=O)c1ccc(s1)C1CCCO1,[5.1405]
Cc1cc(ccc1F)C(=O)N1CCC2(CC1)CCC(=O)N(Cc1ccccc1)C2,[5.3018]
CC(C)[C@@H]1CN(C[C@H]1N(C)C)c1ccc2cccc(Cl)c2n1,[5.6179]
C(C1COc2ccccc2C1)c1ccccn1,[4.7841]
C[C@@H]1CN(CC[C@@]1(O)C1CC1)C1CCN(CC1)c1ccccc1,[5.4302]
CCCCn1ccnc1C1CCN(CC1)C(=O)c1ccc(Cl)cc1F,[5.0681]
CCn1ccnc1C1CCN(CC1)C(=O)c1ccccc1-c1ccccc1,[5.2449]
CC1(C)CN(CC1c1ccccc1)C(=O)C1CCOCC1,[4.9743]
CN1CC(CC2(CCN(Cc3ccncc3)CC2)C1)c1ccccc1,[5.4311]
Cc1ccc(F)c(C(=O)N2CCCC(CO)(CC=C)C2)c1Cl,[5.2393]
CN1CCC2(CC1)CC(CN(C)C2)c1ccccc1,[5.2227]
Cc1ccccc1C1CCCN(C1)c1ccncn1,[5.3733]
Fc1cc(ccc1Cl)C(=O)N1CCC(CC1)c1nccn1CC1CCC1,[5.1821]
O=C1CCC(CN1C1CCCOC1)(c1ccccc1)c1ccccc1,[5.1287]
FC(F)(F)c1ccnc(CCCc2cccnc2)c1,[5.0722]
CC(C)=CCN1CC2(CC1=O)CCN(Cc1c(F)cccc1F)CC2,[5.1777]
O=C(N1C[C@H]2CC[C@@H]1CN(CCCc1ccccc1)C2)c1ccccc1,[5.029]
CCN1CC2(CCN(Cc3ccccc3F)CC2)CC(C1=O)c1ccccc1,[5.2391]
Cc1ccc(cc1O)C(=O)N1CCCC(C1)C(=O)c1ccc(cc1)-c1ccccc1,[5.1781]
O=C1C(CC2(CCN(CCc3ccccc3)CC2)CN1C1CC1)c1ccccc1,[5.5351]
COc1cccc(c1)C1CCCCN1C(=O)c1ccc2oc(C)cc2c1,[5.3143]
CN1CCC(CNC(=O)CC2CCc3ccccc23)(CC1)c1ccccc1,[5.2702]
CCN1CC(CC2(CCN(CC2)C(=O)c2cnccc2C)C1)c1ccccc1,[5.4707]
CC(C)[C@@H]1CN(Cc2ccc(F)c(Cl)c2)C[C@H]1N(C)C,[5.0448]
Fc1ccc(CN2C[C@@H]3CC[C@H](C2)N(C3)C(=O)C2(CC2)c2ccccc2)cc1,[5.4576]
N[C@H]1CN(C[C@@H]1C1CC1)C(=O)c1cccc(c1)-c1ccccc1,[5.2656]
CN1CC2(CCN(CC2)c2nccc3ccccc23)CC(C1=O)c1ccccc1,[5.868]
CC(C)n1ccnc1C1CCN(CC1)C(=O)c1ccc(Cl)cc1C,[5.0926]
CCC[C@H]1CN(C[C@@H]1N)C(=O)c1cccc2ccccc12,[5.9267]
CSCCCn1cc(nn1)-c1c(C)ccc2ccccc12,[5.1312]
CC(C)=CCCC1(C)CCC(=O)N(Cc2ccc(O)cc2)C1,[5.2128]
O=C(CC1CCc2ccccc12)NCCc1c[nH]c2ccccc12,[5.0149]
CCCCn1ccnc1C1CCN(CC1)C(=O)c1ccc(F)cc1Cl,[5.0396]
C(C1COc2ccccc2C1)c1cccnc1,[4.7841]
CC1CCc2sc(cc2C1)C(=O)N1CC(C1)c1cccnc1,[5.0911]
NCCc1ccccc1CC1COc2ccccc2C1,[4.8584]
CN1CC2(CCN(CC2)C(=O)c2cccc(c2)-c2ccccc2C)CCC1=O,[5.675]
Fc1ccc(CSCCC(=O)N2CCCC3(CCOC3)C2)cc1,[5.0326]
Fc1ccc(Cl)c(CN2C[C@H]3CC[C@@H]2CN(C3)C(=O)c2ccccc2)c1,[4.995]
O=C1CCC(CN1C[C@@H]1CCCO1)(c1ccccc1)c1ccccc1,[4.9752]
CC1(C)CC1(C(=O)N1CCC2(CCCO2)CC1)c1ccc(F)cc1,[5.138]
Clc1ccc(s1)C(=O)N1CCC(CC1)c1nccn1CC1CCC1,[5.2237]
CCn1nc(nc1-c1ccccc1C(F)(F)F)C1CC1,[5.225]
CC(C)[C@@H]1CN(Cc2ccc(cc2F)C(F)(F)F)C[C@H]1N(C)C,[5.1989]
Fc1ccc(CC2CCCN(C2)c2ccncn2)cc1,[5.2109]
O=C1C(CC2(CCN(CC3CC3)CC2)CN1C1CC1)c1ccccc1,[5.5539]
CCN1CC(CC2(CCN(CC2)c2nccs2)C1)c1ccccc1,[5.0473]
Cc1c(O)cccc1C(=O)N1CCCC(C1)C(=O)c1ccc(cc1)-c1ccccc1,[5.1781]
Cc1cccc(SC2CCN(CC2)c2nnc(o2)C2CC2)c1,[5.5267]
C[C@@H]1CN(Cc2cccc(C=C)c2)CC[C@@]1(O)C1CC1,[5.4193]
Cc1nc(CCNC(=O)C2(CC2)c2ccc(F)cc2)sc1Cl,[5.0385]
CC(C)CN1CC2(CC1=O)CCN(Cc1cccc(F)c1C)CC2,[5.0363]
CCN1CC(CC2(CCN(CCc3ccccn3)CC2)C1)c1ccccc1,[5.4651]
COC[C@@H]1CCCN1C(=O)c1cc(Cl)c(C)c(Cl)c1,[4.9639]
CCN1CC(CC2(CCN(Cc3ccc(O)cc3)CC2)C1)c1ccccc1,[5.2667]
OCC1(CC2CC2)CCCN(C1)C(=O)Cc1c(F)ccc(F)c1F,[5.2469]
Fc1cc(F)cc(CN2CC3(CC2=O)CCN(CC2CCCC2)CC3)c1,[5.165]
Cc1c(Cl)cc(cc1Cl)C(=O)N1CCCOCC1,[4.9745]
Cc1ccc(CN2CCC(Cc3cccc(CO)c3)C2)s1,[4.8214]
C=Cc1ccc(nc1)N1CCC2(CC1)CC(C(=O)N(C2)C1CC1)c1ccccc1,[5.614]
Fc1cccc2sc(C(=O)NCCc3cscn3)c(Cl)c12,[5.6871]
CC(C)n1ccnc1C1CCN(Cc2ccc(Cl)s2)CC1,[5.1115]
CC1(C)CC1(C(=O)N1CC(C1)Oc1ccccc1F)c1ccc(F)cc1,[5.0574]
Cc1nc(C)c(C)c(CC2COc3ccccc3C2)n1,[5.3491]
CCCCn1ccnc1C1CCN(CC1)C(=O)c1cc(Cl)ccc1C,[5.0848]
Cc1nc2ccc(cc2nc1C)C(=O)N1CCC(C1)c1ccccc1Cl,[4.9177]
Cc1cccc(c1)C(=O)N1CCC2(CC1)CCC(=O)N(CCc1ccccc1)C2,[5.2989]
Cc1cccc(SC2CCN(CC2)C(=O)c2nc3ccccn3c2F)c1,[5.0705]
Fc1ccc(CN2CCC3(C2)CCCN(CC2CC2)C3=O)cc1C(F)(F)F,[5.2618]
Fc1cc(Cl)ccc1C(=O)N1CCC2(CC1)CCC(=O)N(C2)C1CCCC1,[5.1274]
CC(C)c1nc(C)c(s1)C(=O)N1C[C@H]2CC=CC[C@H]2C1,[5.048]
OCC1(CC=C)CCCN(C1)C(=O)c1ccc(F)c(Cl)c1,[5.1732]
Cc1c(CN2CC[C@](C)(O)C(C)(C)C2)[nH]c2ccc(C)cc12,[5.633]
Cc1cc2cc(ccc2o1)C(=O)NCCc1nc(C)c(Cl)s1,[4.9293]
O=c1[nH]ccc2ccc(CCOc3ccccc3)cc12,[5.3553]
Fc1ccc(CNC(=O)c2ccc(s2)C2CCCO2)cc1F,[5.2518]
Clc1ccc(CCCN2CC3(CCOC3)CCC2=O)cc1,[4.9594]
OCC1(CC=C)CCCN(C1)C(=O)Cc1cc(F)c(F)cc1Cl,[5.3838]
Cc1ccc2nc(C)c(C)c(C(=O)N3CCC(Cc4cccc(CO)c4)C3)c2c1,[4.8946]
O=C1CCC(CN1CC1CCCO1)(c1ccccc1)c1ccccc1,[4.9752]
COc1ccc2CC(Cc3ccc(CSC)cn3)COc2c1,[4.8879]
CCN1CC(CC2(CCN(Cc3csc(C)n3)CC2)C1)c1ccccc1,[5.1669]
Fc1ccc(cc1)C1(CC1)C(=O)NCc1ccccc1C(F)(F)F,[5.1082]
COCC1CCN(C1)C(=O)c1cc(Cl)c(C)c(Cl)c1,[4.9639]
CCC[C@H]1CN(C[C@@H]1N)C(=O)c1ccccc1-c1cccc(C)c1,[5.4145]
CN(C(C)=O)c1ccc(CC2COc3ccccc3C2)cc1,[4.7811]
CC(C)c1nc(C)c(s1)C(=O)N1CCN(C\C=C\c2ccccc2)CC1,[5.0261]
Fc1ccccc1CNC(=O)CC1CCc2ccccc12,[4.813]
CCc1ccccc1C(=O)N1CCC2(CC1)CCC(=O)N(Cc1ccccc1)C2,[5.2624]
Cc1ccc(C#N)c(CCCOc2ccccc2)n1,[5.1064]
O=C([C@H]1CCCO1)N1CCCC(C1)(c1ccccc1)c1ccccc1,[5.2063]
CCN1CC(CC2(CCN(Cc3ccccn3)CC2)C1)c1ccccc1,[5.4407]
O=C1N(CC2CCC2)CCCC11CCN(C\C=C\c2ccccc2)C1,[5.0512]
CCN1CC(CC2(CCN(Cc3c(C)noc3C)CC2)C1)c1ccccc1,[5.1273]
CC(C)=CCN1CCC2(CN(Cc3cc(F)cc(F)c3)C(=O)C2)CC1,[5.1915]
Cc1cccc(SC2CCN(CC2)c2ccnc(n2)C(F)(F)F)c1,[5.2185]
COc1ccccc1C1CCCN1C(=O)c1sc(nc1C)C(C)C,[5.1933]
CCCCn1ccnc1C1CCN(CC1)C(=O)c1ccc(C)c(C)c1,[5.0854]
OCCCN1CCCC(C1)(c1ccccc1)c1ccccc1,[5.1216]
Cc1c(Cl)cc(cc1Cl)C(=O)N1CCCCC1c1ccccn1,[5.2545]
Fc1ccc(CN2CCC3(C2)CCCN(CC2CC2)C3=O)c(Cl)c1,[5.2888]
CC1(CCCN(C1)C(=O)c1cccn1C1CC1)c1ccccc1,[5.3786]
CC(N(C)C(=O)c1ccc2oc(C)cc2c1)c1cc2ccccc2[nH]1,[5.1989]
CC(C)c1ccc(cc1)C(=O)N1CCC2(C1)CCCN(C1CCCCC1)C2=O,[5.1924]
CCN1CC(CC2(CCN(Cc3cscn3)CC2)C1)c1ccccc1,[5.1019]
O=C1NCCCC11CCN(Cc2ccc(s2)-c2ccccc2)C1,[5.907]
CC(N(C)C(=O)c1cc2CCCCc2s1)c1cncs1,[4.8805]
FC(F)(F)c1ccccc1CC(=O)N1CCCC2(CCOC2)C1,[5.1259]
CC(C)=CCCC1(C)CCC(=O)N(Cc2ccccn2)C1,[5.2174]
CCN1CC(CC2(CCN(CC2)C(=O)c2ccccc2O)C1)c1ccccc1,[5.1303]
