SMILES,Ennustus
CCCCSc1nc2ccc(cc2s1)N1C(=O)c2ccccc2C1=O,5.994200000000003
Cl.CC(C)Cn1ccc2c(N)cccc12,5.9937000000000005
Cc1sc(nc1-c1ccc(C)cc1)N1C(=O)C2CCCCC2C1=O,5.993300000000004
C[N+]1([O-])CCC(CC1)=C1c2ccccc2C=Cc2ccccc12,5.9927999999999955
Cc1cccc2cc(CN(C3CCCC3)C(=O)c3ccccc3)c(=O)[nH]c12,5.991800000000004
Cl.Clc1ccc2n3CNCC4CCCc(c34)c2c1,5.991599999999998
Cc1coc2cc(C)c3CCC(C)=Cc3c12,5.991399999999998
Cc1ccc2[nH]c(=O)c(CN(C3CCCCC3)C(=O)C3CCCCC3)cc2c1,5.990800000000004
CC(C)(C)[C@@H](N)c1cccc2ccccc12,5.990299999999999
Cc1ccc2sc(nc2c1)-c1ccc(cc1)N1C(=O)C2C3CCC(C3)C2C1=O,5.989900000000001
Cl.Cc1cc(N)c2ccccc2c1O,5.9897
Cl.CC(N)c1ccc(cc1)-c1cc(Cl)ccc1F,5.989599999999999
Cl.CC(N)c1ccc(cc1)-c1ccc(Cl)cc1F,5.989599999999999
C(c1ccccc1)[n+]1c(cc(cc1-c1ccccc1)-c1ccccc1)-c1ccccc1,5.989599999999997
Cn1c(ccc1C1=CC(C)(C)NC(C)(C)C1)C1=CC(C)(C)NC(C)(C)C1,5.989399999999998
Cc1cccc(CC2CC(=O)N(C2=O)c2nc3cc(C)ccc3s2)c1,5.989200000000006
Cc1n(C2CCCCC2)c(C)c2c(C)nnc(C)c12,5.988399999999997
Cc1csc2c(N)cccc12,5.9879999999999995
Cl.NC(CC=C)c1ccc2ccccc2c1,5.987899999999999
Cc1cccc2cc(CN(C3CCCCC3)C(=O)C3CCCCC3)c(=O)[nH]c12,5.987700000000003
C1Cc2ccc3CCCc4ccc(C1)c2c34,5.987299999999998
Cl.Cc1ccc2n3C=CNC4CCCc(c34)c2c1,5.9865999999999975
OC1CCCc2cc(ccc12)-c1ccccc1Cl,5.986399999999998
CC(C)(CN)c1ccc2ccccc2c1,5.985099999999999
CC(C)(N)Cc1ccc2ccccc2c1,5.985099999999999
Clc1ccc(cc1)S(=O)(=O)N1CCSC1c1ccc2CCc3cccc1c23,5.984999999999998
OC(CNC1CCCCC1)Cn1c2CCCCc2c2cccc(Cl)c12,5.984899999999999
CCc1[nH]c2ccc(cc2c1C)C(=O)N1CCC(CC1)(C(C)=O)c1ccccc1,5.984800000000004
Cl.CC(C)(C)c1n[nH]c2cc(ccc12)C1CCCCN1,5.984699999999999
CC[C@@H](N)c1cccc2ccccc12,5.9845999999999995
CCC(N)c1ccc2ccccc2c1,5.9845999999999995
CCC(N)c1cccc2ccccc12,5.9845999999999995
CC[C@H](N)c1cccc2ccccc12,5.9845999999999995
Nc1nnc(SCc2cccc3ccccc23)s1,5.9845
CC(C)(N)c1ccc2ccccc2c1,5.984399999999998
CC(C)(N)c1cccc2ccccc12,5.984399999999998
C[C@@H](N)c1cccc2ccccc12,5.983899999999998
CC(CN)Cc1cccc2ccccc12,5.983899999999998
C[C@H](N)c1cccc2ccccc12,5.983899999999998
CC(N)c1cccc2ccccc12,5.983899999999998
C[C@@H](N)c1ccc2ccccc2c1,5.983899999999998
C[C@H](N)c1ccc2ccccc2c1,5.983899999999998
CC(N)c1ccc2ccccc2c1,5.983899999999998
Cl.Cc1ccc2n3CNCC4CCCc(c34)c2c1,5.982899999999998
Cl.CCc1ccc2n3CCNC4CCCc(c34)c2c1,5.982899999999998
Cl.Cc1ccc2n3CCNC4CCCc(c34)c2c1,5.982899999999998
Cc1ccc(cc1)C(=O)Cn1cnc2sc3CC(CCc3c2c1=O)C(C)(C)C,5.981900000000003
CS(=O)(=O)N1CCSC1c1ccc2CCCc3cccc1c23,5.981799999999998
CC(=O)C1(CCN(CC1)C(=O)c1cccc2c(C)c(C)[nH]c12)c1ccccc1,5.981600000000003
CC(=O)c1ccc(nc1)-c1cccc(c1)C(=O)N1C[C@]2(C)C[C@H]1CC(C)(C)C2,5.981300000000004
CCN(Cc1ccccc1)C(=O)c1cc2c(s1)c1cc(C)ccc1[nH]c2=O,5.981
Cc1ccc(cc1)-c1ccc2C(O)CCCc2c1,5.980999999999998
Cc1ccccc1-c1ccc2C(O)CCCc2c1,5.980999999999998
Cc1cccc(c1)-c1ccc2C(O)CCCc2c1,5.980999999999998
CC1CCCCC1NCC(O)Cn1c2CCCCc2c2cccc(Cl)c12,5.9807
Cl.CC1NCCn2c1c(C)c1cc(C)ccc21,5.980499999999999
Cc1ccc2c(N)cccc2c1O,5.979400000000001
Cl.C1CC2NCCn3c2c(C1)c1ccccc31,5.979299999999998
C[C@@H](N)c1ccc(F)c2ccccc12,5.979099999999999
CC(N)c1ccc(F)c2ccccc12,5.979099999999999
CC(C)(C)c1ccc(cc1)-c1cc(n[nH]1)C1CCNCC1,5.978999999999997
Cc1ccc(cc1Cl)C(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1,5.978900000000002
CCn1c(SCC(=O)c2c(C)cc(C)cc2C)nc2sc(C)c(C)c2c1=O,5.978100000000001
Cl.NC(COc1ccc2ccccc2c1)C1CC1,5.977699999999999
C1CSC2(SC1)c1ccccc1-c1ccccc21,5.977199999999998
Cc1ccc2[nH]c(=O)c(CN(C3CCCC3)C(=O)c3ccccc3)cc2c1,5.9771000000000045
Cl.NC(CO)c1c2ccccc2cc2ccccc12,5.977099999999999
Cl.N[C@H](CO)c1c2ccccc2cc2ccccc12,5.977099999999999
Cl.N[C@@H](CO)c1c2ccccc2cc2ccccc12,5.977099999999999
Cl.N[C@@H](CO)c1cc2ccccc2c2ccccc12,5.977099999999999
Clc1ccc-2c(Cc3cc(Cl)cc(C4CO4)c-23)c1,5.9762999999999975
Cl.COc1ccc(F)c(c1)-c1ccc(cc1)C(C)N,5.9757
Cl.COc1cccc(c1F)-c1ccc(cc1)C(C)N,5.9757
Cl.CC(C)(N)c1cccc2ccccc12,5.975
CC(NO)c1c(C)oc2ccc(OCc3c(Cl)cccc3Cl)cc12,5.9746999999999995
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCCN1C(=O)C1CCC1,5.973800000000003
Cc1coc2c1c(C)cc1oc(=S)c3CCCCc3c21,5.972399999999998
Cl.NC(=N)SCc1cccc2ccccc12,5.9722
Cc1c2occ(c2cc2c3CCCc3c(=S)oc12)C(C)(C)C,5.971899999999998
CC(=O)c1ccc(cc1)C(=O)Nc1nc-2c(CSc3ccccc-23)s1,5.9715000000000025
Cl.NCc1ccc(o1)-c1ccc(Cl)cc1,5.9708
OC1CCCc2cc(ccc12)-c1cccc(Cl)c1,5.970699999999997
OC1CCCc2cc(ccc12)-c1ccc(Cl)cc1,5.970699999999997
NCCc1csc2ccc(Cl)cc12,5.9699
Cl.Cc1c2ccccc2c(CSC(N)=N)c2ccccc12,5.969899999999999
CC1(C)CC(=O)c2c(C1)nc1CC(C)(C)CC(=O)c1c2-c1ccccc1,5.969800000000004
Cl.Cl.Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,5.969499999999997
OCCC1(CCO)c2ccccc2-c2ccccc12,5.969199999999998
Cl.C[C@H](N)c1cccc(c1)-c1ccccc1OC(F)(F)F,5.969099999999998
Cl.C[C@H](N)c1ccc(cc1)-c1ccccc1OC(F)(F)F,5.969099999999998
Cl.C[C@@H](N)c1cccc(c1)-c1ccccc1OC(F)(F)F,5.969099999999998
CC(C)CCN1C(=O)c2ccc(cc2C1=O)-c1nc2ccccc2s1,5.968900000000001
O[C@H]1[C@@H](O)c2ccccc2-c2ccccc12,5.968299999999999
O[C@@H]1[C@@H](O)c2ccccc2-c2ccccc12,5.968299999999999
OC1C(O)c2ccccc2-c2ccccc12,5.968299999999999
Cl.Cc1cc(C)c(-c2nnc(N)s2)c(C)c1,5.9681000000000015
Cl.C[C@H](N)c1cccc(c1)-c1ccc(cc1)C(F)(F)F,5.967399999999999
Cl.C[C@@H](N)c1cccc(c1)-c1ccc(cc1)C(F)(F)F,5.967399999999999
Cc1ccc2[nH]c(=O)c3cc(sc3c2c1)C(=O)N1CCc2ccccc2C1,5.9673000000000025
Cl.Clc1ccc2n3CCNC4CCCc(c34)c2c1,5.966899999999999
O=C1C(C(=O)c2cccc3cccc1c23)c1ccc2ccccc2n1,5.966400000000004
Nc1cccc2ccn(CC3CCCCC3)c12,5.965999999999996
Cl.NCCc1csc2ccccc12,5.9656
NCc1cccc2sccc12,5.9656
Cl.NCc1ccc2sccc2c1,5.9656
Cl.NCc1cccc2ccsc12,5.9656
NCc1cccc2ccsc12,5.9656
NCc1ccc2sccc2c1,5.9656
Cl.Cc1ccc2n3CCCNC4CCCc(c34)c2c1,5.9651
Cl.NCCc1coc2ccc(Cl)cc12,5.9648
NCc1csc2ccc(Cl)cc12,5.964600000000001
O=C(N1CCCCCC1)c1cccc(c1)-c1ccc2cc[nH]c(=O)c2c1,5.9641000000000055
Cc1ccc2cc(CN(C3CCCC3)C(=O)c3cccc(F)c3)c(=O)[nH]c2c1,5.963700000000005
Cl.[2H]C1([2H])NC2CCCc3c2n(c2ccc(C)cc32)C1([2H])[2H],5.963699999999999
Cc1ccc2n3CCNC4CCCc(c34)c2c1,5.9633999999999965
Cc1ccc2n3CNCC4CCCc(c34)c2c1,5.9633999999999965
Clc1ccccc1-c1nc(CCN2C(=O)c3ccccc3C2=O)cs1,5.9630000000000045
Cl.Cc1cccc2c(N)cccc12,5.962799999999999
Cl.Cc1ccc2ccccc2c1N,5.962799999999999
Cc1c(sc2nc3ccccc3c(=O)n12)C(=O)c1ccc(cc1)C(C)(C)C,5.962700000000002
Cl.Nc1nnc(s1)-c1ccc(Cl)c(Cl)c1,5.962600000000002
Nc1nnc(SCc2ccc(F)c3ccccc23)s1,5.9626
CCc1ccc2c(N)c(OC)ccc2c1,5.9620999999999995
CCCc1ccc2c(N)c(OC)ccc2c1,5.9620999999999995
Clc1ccc2n(CC3CO3)c3ccccc3c2c1,5.9617999999999975
OC1CCCc2cc(ccc12)-c1ccccc1,5.961799999999996
Cl.Nc1nnc(s1)-c1ccc(Cl)cc1Cl,5.961200000000002
OCCc1ccc(cc1)-c1cccc2CNCCc12,5.961199999999999
C(C1CO1)n1c2CCCCc2c2ccccc12,5.960899999999997
Cc1ccc2cccc(N)c2c1,5.960399999999998
Cc1ccc2ccc(N)cc2c1,5.960399999999998
CCc1ccc(N)c2ccccc12,5.960399999999998
CCc1cccc2c(N)cccc12,5.960399999999998
Cc1ccc2c(N)cccc2c1,5.960399999999998
Cc1cccc2cccc(N)c12,5.960399999999998
Cc1cc2ccccc2cc1N,5.960399999999998
Cc1ccc(N)c2ccccc12,5.960399999999998
Cc1ccc2ccccc2c1N,5.960399999999998
Cl.NCc1csc2ccc(Cl)cc12,5.960300000000001
Cl.NCc1csc2ccccc12,5.960300000000001
NCc1csc2ccccc12,5.960300000000001
Cc1c(C)c2cccc3CCn1c23,5.960299999999998
Nc1csc2cc(cc(Cl)c12)C(F)(F)F,5.959999999999999
CC(C)Oc1ccc2ccccc2c1CN,5.959699999999998
Cl.C[C@H](N)c1cccc(c1)-c1cccc(OC(F)(F)F)c1,5.9595
Cl.C[C@@H](N)c1cccc(c1)-c1cccc(OC(F)(F)F)c1,5.9595
Cl.NCc1coc2cc(Cl)cc(Cl)c12,5.9595
Cc1c(C)c2cccc3CCCn1c23,5.959499999999999
Cc1[nH]c2ccc(cc2c1C)C(=O)N1CCCC(C1)C(=O)c1ccccc1,5.959400000000004
Cl.CNc1ccc-2c(Cc3ccccc-23)c1,5.9593
CC1CC(C)CN(C1)C(=O)c1cc2c(s1)c1cc(C)ccc1[nH]c2=O,5.959
CCc1ccc-2c(Cc3ccccc-23)c1,5.958899999999999
Cl.CC(C)Cc1ccc(cc1)-c1cc(CN)cc(c1)C(F)(F)F,5.958399999999999
Cc1cccc2cc(CN(Cc3ccccc3)C(=O)C3CCCCC3)c(=O)[nH]c12,5.958100000000005
Cc1ccc2c3CC(C)(C)[C@@H]4CC5(CCNCC5)CO[C@H]4c3oc2c1,5.957999999999998
CC1=c2sc3=C(C)C=CCc3c2C=CC1,5.9578999999999995
NCc1cc(ccc1OC(F)(F)F)-c1ccc(Cl)cc1Cl,5.957799999999999
NCc1cc(ccc1OC(F)(F)F)-c1cc(Cl)ccc1Cl,5.957799999999999
NCc1cc(ccc1OC(F)(F)F)-c1cccc(Cl)c1Cl,5.957799999999999
NCc1cc(ccc1OC(F)(F)F)-c1cc(Cl)cc(Cl)c1,5.957799999999999
CCc1ccc2n3CCNC4CCCc(c34)c2c1,5.957699999999997
CC(C)c1ccc2n3CCNC4CCCc(c34)c2c1,5.957699999999997
Cl.COc1cc(ccc1-c1ccc(cc1)C(C)N)C(F)(F)F,5.957399999999999
CC1(C)Cc2c(ccc3ccccc23)\C(N1)=C\C#N,5.956399999999997
Cc1ccc(-c2cnn(c2)C2CCCCO2)c(C)c1,5.956399999999997
Nc1snc2ccc(Cl)cc12,5.9563
Cl.NCCc1cccc2ccccc12,5.956
Cl.NCCc1ccc2ccccc2c1,5.956
Cl.Cc1c(N)sc2ccccc12,5.956
Cl.NCc1ccc2ccccc2c1,5.956
Cl.NCc1cccc2ccc(Cl)cc12,5.956
Cl.NCc1cccc2ccccc12,5.956
OC12CC3CC(C1)CC(C3)(C2)NCc1ccc(cc1)-c1ccccc1,5.955899999999999
Cl.NCc1ccc(o1)-c1ccc(Cl)cc1Cl,5.9557
Nc1cc(OCC(F)(F)F)ccc1-c1cc(Cl)ccc1Cl,5.955399999999998
Nc1cc(OCC(F)(F)F)ccc1-c1cc(Cl)cc(Cl)c1,5.955399999999998
Nc1cc(OCC(F)(F)F)ccc1-c1ccc(Cl)c(Cl)c1,5.955399999999998
Nc1ccc(OC(F)(F)F)cc1-c1cc(Cl)cc(Cl)c1,5.955399999999998
Nc1ccc(OC(F)(F)F)cc1-c1ccc(Cl)c(Cl)c1,5.955399999999998
Cc1oc2c(c1C)c(C)cc1oc(=S)c3CCCCc3c21,5.955399999999997
Cl.CC(C)Cn1cc2CCNCc3cccc1c23,5.955300000000001
Cl.CC(N)c1ccc(cc1)-c1cc(F)ccc1F,5.955099999999999
O=C(CSc1nc2sc3CCCc3c2c(=O)n1-c1ccccc1)c1ccccc1,5.954700000000002
OC1CCCc2cc(ccc12)-c1ccc(F)cc1,5.954699999999999
Cl.Cn1c2CCNCCc2c2ccccc12,5.9546
O=C1C(C(=O)c2ccccc12)c1c2ccccc2nc2ccccc12,5.954500000000003
CC(C)c1csc(CCn2c3-c4ccccc4C(=O)c3c3ccccc3c2=O)n1,5.954300000000001
Cc1sc2n3C(=O)c4ccccc4-c3nc(=O)c2c1-c1ccccc1,5.953799999999998
Nc1nnc(s1)-c1cccc(Cl)c1Cl,5.9536000000000024
CN(C(=O)c1cc2c(s1)c1cc(C)ccc1[nH]c2=O)c1cccc(C)c1,5.9536000000000024
Nc1cc(ns1)-c1ccccc1,5.9533
Cl.NC1(COc2cccc3ccccc23)CC1,5.9529999999999985
Cl.NC1(COc2ccc3ccccc3c2)CC1,5.9529999999999985
[Cl-].CC[N+]1(CC)Cc2c(C1)c(C(C)=C)c1ccccc1c2Cl,5.952399999999999
Cl.Cc1cccc(c1)-c1cccc2CNCc12,5.952299999999999
[2H]c1c([2H])c2c([2H])c([2H])c3c([2H])c([2H])c([2H])c4c([2H])c([2H])c(c1[2H])c2c34,5.952099999999997
Nc1nnc(s1)-c1ccc(Cl)c(Cl)c1,5.951900000000003
O=Cc1ccc(cc1)-c1nc2sc(nc2s1)-c1ccc(C=O)cc1,5.950999999999999
Cl.CC(N)c1ccc(cc1)-c1ccc(Cl)c(c1)C(F)(F)F,5.950900000000001
[2H]c1cc(ccc1C([2H])([2H])N)-c1ccc(Cl)cc1,5.950900000000001
[2H]c1c([2H])c([2H])c2c(N)c([2H])c([2H])c([2H])c2c1[2H],5.950799999999998
Cc1sc2ncn(CC(=O)c3ccc(cc3)-c3ccccc3)c(=O)c2c1C,5.9506000000000006
Clc1ccc2n(CC3CO3)c3ccc(Cl)cc3c2c1,5.950499999999998
Cc1cc(cc(C)c1CO)-c1cnn(c1)C1CCCCC1,5.950299999999999
C(C1CO1)n1c2ccccc2c2ccccc12,5.9499999999999975
S=c1oc2cc3OC4(CCCCC4)CCc3cc2c2CCCCc12,5.949499999999998
[2H]c1c([2H])c([2H])c2c([2H])c(N)c([2H])c([2H])c2c1[2H],5.949399999999997
Cc1oc(cc1CN)-c1ccc(F)cc1,5.949299999999999
CC1CCCCC1NCC(O)Cn1c(C)c(C)c2ccccc12,5.949299999999998
Cl.Cc1c(C2=CCNCC2)c2ccccc2n1C,5.9491999999999985
Cl.CNC1(CC1)c1cccc(c1)-c1ccccc1C,5.949099999999999
CC(C)C1CCC(C)c2c1[nH]nc2-c1cc(C)n(n1)-c1ccccc1,5.949099999999998
Cl.Cl.C1CNC(CN1)c1ccc(cc1)-c1ccccc1,5.948900000000001
Cn1c2CC(C)(C)NC(C)(C)c2c2ccccc12,5.948599999999998
O[C@H]1[C@@H](O)c2c(ccc3cccc1c23)-c1ccccc1,5.9485999999999954
Cc1nc2ccccc2c2C(=O)N(C3CCCCCCC3)C(=O)c12,5.9483000000000015
CCCC(O)c1ccc(cc1)-c1c(C)noc1C,5.948200000000001
Cc1oc2c(C)c3oc(=S)c4CCCCc4c3cc2c1C,5.948199999999997
O=S(=O)(NC1CCCCC1)c1ccc-2c(Cc3ccccc-23)c1,5.947899999999997
Nc1c(SC#N)ccc2ccccc12,5.947800000000001
Cl.N[C@H]1C[C@@H]1c1ccc(cc1)-c1cccc(O)c1,5.947699999999997
Cl.C(NCc1ccc(cc1)-c1ccccc1)C1CCCO1,5.9475999999999996
OC1CCCc2cc(ccc12)-c1cccc(F)c1,5.947499999999999
Cc1cn2CCn3c(C)ccc3-c2c1C,5.947499999999999
NCc1ccc(o1)-c1ccc(Cl)cc1,5.947299999999999
Cn1c(SCC(=O)c2ccccc2)nc2-c3ccccc3CC3(CCCCC3)c2c1=O,5.947000000000004
O=C(CN1C=C(C(C#N)c2ccccc12)c1ccc2ccccc2n1)c1ccccc1,5.946900000000002
Cc1c(C2C(CCN)C2(C)C)c2ccccc2n1C,5.946699999999996
Cl.CC(N)c1ccc(cc1)-c1cc(F)c(F)cc1F,5.9466
Cl.CC(N)c1ccc(cc1)-c1ccc(F)c(F)c1F,5.9466
Cn1c2ccc3ccccc3c2s\c1=N/C(=O)c1ccc(cc1)C(=O)c1ccccc1,5.946200000000002
Cl.C[C@@H](N)c1cccc(c1)-c1cccc(c1)C(F)(F)F,5.9461
Cl.C[C@H](N)c1cccc(c1)-c1cccc(c1)C(F)(F)F,5.9461
Cl.CC(N)c1ccc(cc1)-c1cccc(c1)C(F)(F)F,5.9461
Cl.N[C@H](c1cccc2ccccc12)C(F)(F)F,5.9461
Cl.N[C@@H](c1cccc2ccccc12)C(F)(F)F,5.9461
Nc1nnc(s1)-c1ccc(Cl)cc1Cl,5.946000000000002
Cc1ccc2n(C)c3C(N)CCCc3c2c1,5.945999999999995
Cc1ccc2n3CCCNC4CCCc(c34)c2c1,5.945599999999998
Cc1c(oc2ccc(F)cc12)C(N)C(F)(F)F,5.945499999999999
Cl.COc1ccc2cccc(CCN)c2c1,5.945499999999999
Cl.CCCCOc1ccc2ccccc2c1CN,5.945499999999999
Cl.Cc1ccccc1-c1cccc2CNCc12,5.945099999999999
Cc1cccc(c1)-c1cccc2CNCc12,5.945099999999999
Cc1cccc2-c3ccccc3Cc12,5.9449999999999985
Clc1ccc(CON2C(=O)\C(=C/c3ccccc3)c3ccccc3C2=O)c(Cl)c1,5.944500000000005
Nc1nnc(s1)-c1cc(Cl)cc(Cl)c1,5.944300000000002
CC(C)[C@@H]1CC[C@@H](C)c2c1[nH]nc2-c1ccccc1,5.9442999999999975
