mse_treening,mse_test,oob,r2_treening,r2_test,tunnused
0.024553446090561155,0.1359758680050503,0.6446972910905606,0.9510954281908679,0.748978276522734,"['MinAbsEStateIndex', 'MinEStateIndex', 'qed', 'SPS', 'FpDensityMorgan3', 'BCUT2D_MWHI', 'BCUT2D_MWLOW', 'BCUT2D_LOGPHI', 'BCUT2D_MRHI', 'BCUT2D_MRLOW', 'AvgIpc', 'BertzCT', 'Chi2v', 'Chi3v', 'HallKierAlpha', 'Kappa3', 'PEOE_VSA2', 'PEOE_VSA7', 'PEOE_VSA8', 'PEOE_VSA9', 'SMR_VSA10', 'SMR_VSA3', 'SMR_VSA7', 'SlogP_VSA2', 'SlogP_VSA8', 'TPSA', 'EState_VSA4', 'EState_VSA7', 'VSA_EState1', 'VSA_EState2', 'VSA_EState3', 'VSA_EState4', 'VSA_EState9', 'MolLogP', 'fr_NH2', 'fr_amide']"
